,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
TCGA-CJ-6028-01,0.5825338539924871,1.1867423308378706,-4.839603405784289,4.68761480892383,-2.790997716980845,-3.723818537025981,-0.7577187050934013,-4.6955221488595615,5.464037687914881,-1.2612878982361089,0.646113625562849,-3.8028056640180816,3.406938241910204,-0.16869589290390363,-0.026947281616848867,-1.509864358258743,-0.22764967180909046,-0.014643206307289946
TCGA-B6-A0RL-01,-1.1269678444933664,-3.6430257199397067,-0.8023287292133158,-3.7862369676374863,-2.860952324330206,2.5903387077608824,0.5027802863443388,-5.8884061251211195,-5.590105947289087,5.342072629427685,1.8906062588063002,0.848414131975277,-0.11750682832277964,0.6728799204432946,-6.284887324492569,1.8079246832671638,-3.084919823816365,0.7864577693159076
TCGA-CZ-5456-01,0.34130182462631203,7.555796171025044,-1.2992881823976647,4.932061981208324,-4.065517259587513,-3.139773952112728,-1.4033334589736888,-5.4228653595984975,4.036812384265663,-0.5208285813954089,-1.0875257853558804,-4.807784711024481,1.9544897120991762,1.8998991682452817,1.9301889893848294,1.0815674087796943,0.06688789720566841,-0.028580115578666777
TCGA-EL-A3D0-01,-2.923998685717193,-0.42688431370690233,-1.4710022063960235,-0.40335870968931326,-0.27094052544763875,2.496573656726198,-2.3665601522085535,-2.3448897415662904,-2.749677089457041,-1.4502295253219464,-3.4207206913084374,5.3232349654488536,-0.6735571305862532,1.8392092442752617,-0.027724486646712836,-3.072280640678462,1.4263741089029416,0.33353872028243187
TCGA-EM-A22Q-01,-2.755735120780725,-0.4013004753462597,-1.4787807519651786,0.5057237615639691,-0.3798000570011629,2.2910729036145274,-3.19951541806392,-2.059096332788536,-1.7782441067475878,-0.9559908029730928,-1.0653501888155075,3.0224867433998717,-0.8396323499137734,-1.1505698634887074,-1.1038277234814873,-4.708651614605797,0.9409696877107029,0.11666787119502361
TCGA-49-6744-01,0.2875240697964906,-1.2291307080654252,-7.711848361873092,2.886170002993675,4.503780550350035,-0.4258599466170778,4.265540492931626,0.8867298868296793,4.708401871558878,-6.139742402571696,1.0800460673655385,2.67618983960157,0.16246123209711721,-7.81675829701475,-1.4151869391142826,1.1413776121815977,0.5162161192486074,14.955805890313522
TCGA-L5-A4ON-01,1.6292888599764952,8.04299119974177,0.09291845245082667,4.516872021032734,-0.5643345727040051,-4.305724836491094,1.9391471239326763,5.401189286408426,-4.337980685045435,0.3920723719192045,-3.143508217519615,1.5479983087110454,0.8969006808407116,-2.554434431217044,-2.180653355437761,-1.3797052463533852,-0.8799697221515673,-1.2283069517152587
TCGA-ZN-A9VU-01,-2.127067517580961,-0.15677797839982952,-1.5185000207695245,-0.31765862817456425,0.6073871001747504,1.0326590717868995,-2.0994028596046643,-2.334609370376668,4.526747704821908,0.12707504519506016,1.4376056924873533,-1.6358989259597365,-2.434870026351866,-2.7706919692263736,-1.7444906192908634,0.37765599832154784,-0.7316796250967168,-0.005841937786236405
TCGA-Q3-A5QY-01,-1.836765842910818,0.08120994967609405,-1.1743213227331881,-0.30771486798700015,-0.4907139876267842,-0.5759822194739157,2.8871398344714834,1.2365078698619771,4.897024759348826,0.2383751247402823,-0.03504107670872603,2.3688776510974847,-0.4507302236467165,-0.3445960130418792,-1.1991569406944294,0.5725419210795044,-0.19404808285057443,-0.21218517569215087
TCGA-AJ-A3BI-01,1.7607507666213955,5.042094978447419,-0.026831556111374326,2.93461159411846,2.2932429661659732,-1.8657541615564117,-2.2014819263292096,-3.43186032197437,-5.084669766630738,0.6815756567379765,-0.4108507163004993,-0.9948097521057373,-0.5405447818672288,-2.561577171009901,0.2324676155169311,-2.5169833284967313,-1.077035145875461,-6.421799647799968
