,Factor1
TCGA-DD-AACX-01,-1.1809124479658486
TCGA-78-8640-01,12.518853687319472
TCGA-DJ-A3UY-01,-3.3869082808926256
TCGA-EW-A1PE-01,-2.9462323235509342
TCGA-69-7979-01,23.136900799277115
TCGA-E2-A1II-01,-2.4538479676371137
TCGA-S3-AA14-01,-3.0524280644607478
TCGA-CR-7392-01,-3.4561709218932606
TCGA-S9-A7R3-01,-2.8692556974274535
TCGA-60-2714-01,13.211397224220528
TCGA-2G-AAFO-01,-3.206980004103086
TCGA-AR-A5QP-01,-2.008249793146581
TCGA-NF-A4WX-01,-2.322423229756335
TCGA-DD-AAE0-01,-1.9605381509576323
TCGA-E9-A6HE-01,-2.6897340579141606
TCGA-BR-8291-01,-2.370064679529927
TCGA-DD-AADA-01,0.762621179602776
TCGA-TQ-A7RN-01,-2.5865969943915825
TCGA-ZM-AA0B-01,-3.4561709218932606
TCGA-GL-A9DE-01,-0.6107785121939359
TCGA-2J-AABI-01,-2.174042321181598
TCGA-BH-A0HI-01,-1.9009808325001203
TCGA-XE-AANI-01,-2.995690399637223
TCGA-ET-A3DT-01,-3.3869082808926256
TCGA-DD-A1EI-01,-1.901391402736411
TCGA-BP-5008-01,-2.543061848222969
TCGA-AJ-A3BK-01,-1.2392657849836792
TCGA-CR-6480-01,-0.028377416600567956
TCGA-EL-A3D1-01,-3.3869082808926256
TCGA-CV-6942-01,3.045206500025587
TCGA-D5-6924-01,1.3201792576196238
TCGA-28-2513-01,0.7878805815952135
TCGA-EW-A1P1-01,-3.040127156520931
TCGA-BC-A5W4-01,-0.2087739639489449
TCGA-39-5019-01,0.7698352681960177
TCGA-JU-AAVI-01,-2.3165071315546837
TCGA-QR-A70R-01,-3.277654588351627
TCGA-OL-A66P-01,-1.2404113583132423
TCGA-NG-A4VW-01,-2.860879997053545
TCGA-E2-A105-01,-2.4976830601364353
TCGA-55-7573-01,-1.5674034341290615
TCGA-N5-A4RA-01,-2.5802302678727016
TCGA-WB-A80M-01,-3.4561709218932606
TCGA-L5-A4OR-01,1.7604322020176941
TCGA-CV-A45W-01,10.653080898763427
TCGA-E2-A573-01,-2.526707615200875
TCGA-B0-5085-01,-1.3067160510353983
TCGA-DU-A6S6-01,-3.455920756432784
TCGA-YU-AA61-01,-3.228544031810605
TCGA-DV-A4W0-01,-2.1184569221752936
TCGA-AD-6965-01,-0.9982459628108767
TCGA-BJ-A3PR-01,-3.2198970079306797
TCGA-SH-A7BD-01,-3.295636566668269
TCGA-H2-A422-01,-3.3869082808926256
TCGA-EY-A549-01,17.185523489879344
TCGA-DX-A6YU-01,-3.294929589375564
TCGA-P5-A735-01,-2.0906579737231903
TCGA-VQ-A928-01,-2.372481053346762
TCGA-D5-6931-01,5.824233403492744
TCGA-DX-A6Z2-01,-1.866358261304101
TCGA-BC-A10T-01,-1.0889500351028274
TCGA-EA-A5O9-01,-2.674936651459694
TCGA-43-5668-01,10.067935764770573
TCGA-FB-AAQ0-01,0.0025456062508320935
TCGA-HT-7691-01,-3.206980004103086
TCGA-18-4083-01,5.9442943770820476
TCGA-FG-A6J1-01,-2.8180586593722055
TCGA-S9-A7R7-01,-2.5214300275256667
TCGA-CD-8526-01,-0.8922995392599642
TCGA-BR-7703-01,9.636669611968928
TCGA-2G-AAH0-01,-3.4561709218932606
TCGA-YT-A95D-01,-1.2432591990241715
TCGA-E9-A1RG-01,-2.3304720840182287
TCGA-YF-AA3M-01,0.027774354070624785
TCGA-76-4929-01,-2.1107828880492963
TCGA-SN-A84W-01,-3.1474796481651124
TCGA-A6-5656-01,0.8124787784844659
TCGA-43-8115-01,2.7633773838489555
TCGA-3A-A9IX-01,-2.079291802619181
TCGA-EI-6884-01,1.811539434237536
TCGA-DU-6402-01,-2.2005445854931813
TCGA-Q1-A73P-01,-0.6734010192998956
TCGA-V4-A9EI-01,-1.453583107176576
TCGA-HT-7684-01,-2.9952596574214754
TCGA-D8-A1XL-01,0.02205746296817423
TCGA-E8-A413-01,-3.3869082808926256
TCGA-BA-6871-01,1.885630047764736
TCGA-HT-8104-01,-1.3747306748948775
TCGA-CN-6017-01,-2.866502980947787
TCGA-CC-A7IH-01,13.95146468592114
TCGA-D7-A747-01,-0.6195611535053279
TCGA-A4-7585-01,-1.4587095629448166
TCGA-TS-A7P6-01,-2.862191428705125
TCGA-3A-A9IO-01,-3.4561709218932606
TCGA-BP-5170-01,-2.4570576257489227
TCGA-FN-7833-01,-2.440784425666996
TCGA-KN-8436-01,-2.7770204094253432
TCGA-C5-A8XK-01,0.2606517113745991
TCGA-43-A474-01,7.7799962391619495
TCGA-HT-7473-01,-2.2268599384593775
TCGA-06-0645-01,-1.995184927118764
TCGA-33-AASI-01,8.6173846019119
TCGA-DM-A1DA-01,4.783837822712983
TCGA-UZ-A9PV-01,-2.2475465303545343
TCGA-BJ-A2N9-01,-3.2828780765019374
TCGA-HF-7131-01,0.6580111738211639
TCGA-CF-A7I0-01,-3.2929488026797227
TCGA-WJ-A86L-01,-0.37048457850983263
TCGA-DX-AB2X-01,-1.6234759901861668
TCGA-HC-A632-01,-1.959251093789588
TCGA-MJ-A850-01,-1.9703319095494294
TCGA-C5-A907-01,-2.2720356624551776
TCGA-49-4506-01,1.4496814733733465
TCGA-BQ-5877-01,-1.9522910711368293
TCGA-BR-6564-01,-3.084232102677915
TCGA-B2-5633-01,-2.6449148411267647
TCGA-G9-6353-01,-3.4561709218932606
TCGA-IG-A8O2-01,-0.2549394711149981
TCGA-VS-A9UD-01,0.003753815804980574
TCGA-AX-A1C7-01,-2.624826579000274
TCGA-TQ-A7RU-01,-3.186729434367786
TCGA-BP-4982-01,-3.3490391181190593
TCGA-XF-A9T8-01,13.239562945355885
TCGA-2G-AAG0-01,-3.073173957850502
TCGA-CU-A0YR-01,-0.3334792547872276
TCGA-EO-A22X-01,82.34741981409657
TCGA-DD-A4ND-01,-2.5216116673809474
TCGA-X7-A8DB-01,-3.4561709218932606
TCGA-66-2785-01,17.326393715929804
TCGA-OL-A66K-01,-2.918246059491961
TCGA-P4-A5E8-01,-2.5716970416981915
TCGA-Q9-A6FW-01,2.8291677340363774
TCGA-IN-7806-01,-0.004536754469732542
TCGA-QK-A8Z8-01,8.471939264648231
TCGA-CQ-5326-01,1.1066271912413908
TCGA-DB-A4XF-01,-3.0398808892191576
TCGA-2Y-A9H2-01,-2.37774527810449
TCGA-C5-A7CM-01,-3.2784105246431436
TCGA-4K-AAAL-01,-3.4561709218932606
TCGA-G9-6367-01,-3.4561709218932606
TCGA-A4-A5Y1-01,-0.5672923438957512
TCGA-56-8201-01,1.4920536335515602
TCGA-G9-6342-01,-2.702702550781573
TCGA-KU-A66T-01,-1.9933484760550213
TCGA-DD-AAVW-01,-2.4160359354463696
TCGA-CJ-4905-01,-2.658028972120644
TCGA-EP-A2KC-01,-1.5200250024059223
TCGA-LN-A7HY-01,-1.0830039593849135
TCGA-KK-A7AQ-01,-1.697786197361402
TCGA-IE-A3OV-01,-2.2771932701500095
TCGA-G7-6790-01,-1.123860299336286
TCGA-XY-A89B-01,-3.040127156520931
TCGA-CC-A7IL-01,-1.7898373396789988
TCGA-EW-A1OX-01,-2.988312133146476
TCGA-S3-AA10-01,-1.145405491799353
TCGA-YZ-A984-01,-3.1694521326094693
TCGA-EJ-A65M-01,-1.5787021828437053
TCGA-BP-5174-01,-2.7602699756618225
TCGA-KN-8427-01,-1.3704328871485703
TCGA-N8-A4PI-01,-1.7240863635208368
TCGA-05-4402-01,-0.5877810881005259
TCGA-2G-AAH4-01,-2.909269262746333
TCGA-CX-7086-01,2.4701163277781135
TCGA-UZ-A9PZ-01,-2.270588429029319
TCGA-DE-A2OL-01,-3.4561709218932606
TCGA-G7-A4TM-01,-2.8728897674442777
TCGA-BQ-7060-01,-2.8199987595663543
TCGA-DD-A4NS-01,-1.468105160795679
TCGA-CN-5356-01,8.560283765432745
TCGA-EU-5905-01,-2.7665201753948003
TCGA-QR-A6GO-01,-3.2940999916341456
TCGA-IN-AB1X-01,-0.21405976994532475
TCGA-AX-A3FS-01,9.720179436281455
TCGA-44-8119-01,10.967868404525202
TCGA-FG-A713-01,-2.650652931771201
TCGA-V4-A9EZ-01,-3.271714778426623
TCGA-VS-A9V2-01,-2.2951466230867332
TCGA-VS-A94Y-01,-1.8469518467961612
TCGA-F4-6461-01,0.11417877950392846
TCGA-90-A4EE-01,5.242332077060622
TCGA-C5-A8ZZ-01,-1.169490542027392
TCGA-MQ-A6BS-01,-1.2128536001618606
TCGA-CD-8533-01,1.4399357273329207
TCGA-IS-A3K8-01,-3.4561709218932606
TCGA-E1-A7YL-01,-0.5293831197870692
TCGA-CJ-6030-01,-1.364059898860572
TCGA-OL-A5S0-01,-2.417973509196518
TCGA-UD-AAC5-01,-2.8798852564360544
TCGA-DD-AADI-01,-1.3684744689132298
TCGA-FC-7961-01,-2.6433193176890697
TCGA-CC-A7IG-01,1.0205787073899881
TCGA-MR-A8JO-01,-3.2810824267429317
TCGA-GC-A3YS-01,3.1300074092653367
TCGA-OR-A5LG-01,-3.2582933976104194
TCGA-VD-A8KH-01,-3.1144034736604924
TCGA-CJ-4918-01,-1.6106533360883075
TCGA-E9-A229-01,-2.927085517660053
TCGA-L5-A4OU-01,-0.4000336293686102
TCGA-X9-A971-01,-2.8464328060471686
TCGA-D6-6826-01,0.40983196435384994
TCGA-A2-A0SX-01,-2.69031775572192
TCGA-KK-A8I4-01,-3.1273890235687594
TCGA-UZ-A9PM-01,-2.3308610918151156
TCGA-B8-5545-01,-3.2920481218739526
TCGA-US-A776-01,-0.8710921703268564
TCGA-BR-8484-01,-0.8604130486695513
TCGA-55-7724-01,0.7464831036792666
TCGA-F4-6703-01,8.738721202776082
TCGA-HU-A4G8-01,18.326229876163566
TCGA-FY-A3I4-01,-3.3869082808926256
TCGA-DX-AB2Q-01,-1.828695159212468
TCGA-44-6776-01,2.2185414157832364
TCGA-49-4514-01,6.868864192309904
TCGA-HC-A6AQ-01,-2.2357441089194894
TCGA-05-4396-01,5.015081854352508
TCGA-XM-A8RL-01,-2.754513943682359
TCGA-EJ-7789-01,-2.632040462354383
TCGA-85-A50Z-01,5.90856292178865
TCGA-B2-3923-01,-3.260744468310318
TCGA-55-8204-01,2.284746428627368
TCGA-77-7337-01,5.7305451602972175
TCGA-QS-A5YR-01,0.8597908066115013
TCGA-L4-A4E6-01,-3.3869082808926256
TCGA-L5-A8NJ-01,3.46959522935947
TCGA-DX-A1L0-01,-1.7479400053470935
TCGA-VS-A9UJ-01,1.8885343227547897
TCGA-XD-AAUH-01,-3.1617261883554466
TCGA-AX-A3FW-01,-1.0137961213149334
TCGA-BH-A2L8-01,6.302408465960406
TCGA-HU-A4GC-01,3.12048178125941
TCGA-BH-A0B6-01,8.670692133699477
TCGA-AA-3492-01,25.682404248581296
TCGA-G4-6293-01,0.5445059332881876
TCGA-CG-5726-01,14.612517697761728
TCGA-CS-5396-01,-2.432201856634419
TCGA-DX-AB32-01,2.5526066639243155
TCGA-CN-6998-01,-1.6134169577334956
TCGA-HD-7832-01,0.24792931076165592
TCGA-Y8-A895-01,-1.8082418719424473
TCGA-QR-A6H1-01,-3.2653711313288443
TCGA-BH-A0BS-01,-3.4561709218932606
TCGA-DJ-A4UL-01,-3.089140215485606
TCGA-CD-A48C-01,4.574950027389768
TCGA-FF-8046-01,-2.5582581873502632
TCGA-TS-A7P1-01,-2.5226146083895284
TCGA-75-6205-01,-3.320293824554546
TCGA-FP-8099-01,1.2351445500325666
TCGA-ZJ-AAXI-01,-2.5196145190723076
TCGA-XN-A8T5-01,-2.754513943682359
TCGA-ZG-A9M4-01,-2.5283463099557166
TCGA-EJ-7793-01,-3.050395923573506
TCGA-AA-3496-01,2.3598901851975143
TCGA-QR-A7IN-01,-3.4561709218932606
TCGA-ZF-AA4N-01,0.4338235348519742
TCGA-XF-AAMG-01,13.283452552483126
TCGA-GC-A3RC-01,2.489543527403269
TCGA-DJ-A13T-01,-3.3869082808926256
TCGA-QR-A6GT-01,-3.141829160986247
TCGA-AX-A3FX-01,-0.91344314528328
TCGA-HC-7210-01,-2.4671313415973426
TCGA-CJ-4923-01,-1.8956300881017043
TCGA-G4-6625-01,0.44396257238367315
TCGA-98-A538-01,13.492804368591953
TCGA-ET-A3BO-01,-2.9457025144191387
TCGA-KP-A3W0-01,-2.6509594124212974
TCGA-CV-6436-01,-1.4045465310855798
TCGA-XM-A8RC-01,-2.5244167509418665
TCGA-EJ-7782-01,1.3064798205843988
TCGA-HW-8322-01,-3.214500993876359
TCGA-Q1-A6DT-01,-0.2935408841667602
TCGA-CF-A8HY-01,-0.876608421683824
TCGA-L5-A8NN-01,-0.8438802134151535
TCGA-ZF-A9RL-01,2.302717227129095
TCGA-OL-A66L-01,-2.160670331294552
TCGA-BH-A0DO-01,-2.7660504920086035
TCGA-HC-A8CY-01,-2.2271906791482268
TCGA-X6-A8C5-01,-2.0579106258689857
TCGA-FK-A4UB-01,-3.4561709218932606
TCGA-DM-A28E-01,-0.4170107405218276
TCGA-S9-A6U9-01,-2.9007213677655805
TCGA-5R-AA1C-01,-1.5290156910647072
TCGA-CK-6747-01,1.4211516128849635
TCGA-WB-A819-01,-3.4561709218932606
TCGA-Y8-A8S1-01,-2.563347797060206
TCGA-W5-AA2I-01,-1.1812972900319039
TCGA-CJ-5680-01,-2.4979732986046517
TCGA-34-5234-01,2.420362776736504
TCGA-CV-7097-01,-1.7901042652963406
TCGA-HT-7676-01,-2.6853387035729863
TCGA-IB-8126-01,-3.2208737960936724
TCGA-XF-A9T0-01,5.864182070547308
TCGA-HZ-7920-01,-3.4561709218932606
TCGA-62-A46O-01,14.167758022513238
TCGA-G3-AAV1-01,-2.4854785846443503
TCGA-HT-7469-01,-2.734225725473456
TCGA-78-7155-01,26.127226417358013
TCGA-56-7822-01,5.244131991678305
TCGA-56-A62T-01,9.6777333525677
TCGA-LL-A73Y-01,-0.23460172136335378
TCGA-BC-A10X-01,-3.4561709218932606
TCGA-UY-A78M-01,0.2009184832893586
TCGA-BH-A0DK-01,-2.4577174673972433
TCGA-GC-A4ZW-01,6.864481415331583
TCGA-K4-A4AC-01,0.6792538801160495
TCGA-B3-4104-01,-2.048490469037391
TCGA-85-A4JB-01,8.872936007192797
TCGA-62-A472-01,-2.798305362121131
TCGA-NJ-A55R-01,4.968016271122608
TCGA-VQ-A8E3-01,11.73696439438834
TCGA-F5-6702-01,-1.1229017590434367
TCGA-VS-A9UQ-01,-1.9605990046359223
TCGA-BH-A0BG-01,-0.9781779440192189
TCGA-AJ-A23N-01,-0.129316284826034
TCGA-W5-AA34-01,-1.619648466112899
TCGA-CA-5255-01,-2.2855662685337603
TCGA-24-1431-01,0.3627950157798132
TCGA-CK-4947-01,-0.023061220363352425
TCGA-IE-A6BZ-01,-2.676462864722945
TCGA-WC-A88A-01,-3.1105129936743814
TCGA-G2-A2ES-01,3.548342483972816
TCGA-DX-A8BM-01,-0.09164599948080412
TCGA-V1-A8MU-01,-2.4314211223383113
TCGA-KP-A3W1-01,-2.2141913050192636
TCGA-32-2634-01,-1.7002348920378532
TCGA-G5-6233-01,1.8437140932252682
TCGA-62-8395-01,-1.9270680436600378
TCGA-3U-A98H-01,-3.309612020176119
TCGA-77-8136-01,5.111019130646765
TCGA-D1-A2G0-01,10.191660005197567
TCGA-ET-A40P-01,-3.2900786355637655
TCGA-VQ-A8E0-01,-0.8123241881815161
TCGA-66-2756-01,7.901740295682615
TCGA-2G-AAHG-01,-3.4561709218932606
TCGA-95-7567-01,16.182295955322438
TCGA-AD-6888-01,1.164551316288493
TCGA-KB-A93G-01,0.6085513028468107
TCGA-F4-6809-01,1.50114778903194
TCGA-A3-3385-01,-2.870759796157214
TCGA-50-5051-01,-1.8767261178237307
TCGA-BP-5000-01,-1.498887218206291
TCGA-CN-A63U-01,10.584991201829162
TCGA-CK-5914-01,1.2589333798844222
TCGA-HT-7478-01,-2.3462813405783165
TCGA-5P-A9K6-01,-2.588570208320828
TCGA-VS-A8EG-01,-2.9068216896662262
TCGA-D1-A3JP-01,-2.400170611172114
TCGA-IZ-8195-01,-1.6854510843544817
TCGA-43-8116-01,6.586551014818053
TCGA-18-3410-01,2.746417157889518
TCGA-BR-7704-01,6.37211024879832
TCGA-MW-A4EC-01,-2.0176278993885526
TCGA-L5-A4OM-01,-2.1453077295779894
TCGA-WB-A80Q-01,-3.4561709218932606
TCGA-BK-A13B-01,8.511915088267004
TCGA-EX-A69L-01,-2.5977384330348325
TCGA-FJ-A871-01,-0.554870314650942
TCGA-WB-A817-01,-2.814221026024325
TCGA-55-A48Y-01,1.3795885379367967
TCGA-BJ-A45F-01,-3.2230492390343386
TCGA-Q1-A73O-01,15.73014941952799
TCGA-D5-6532-01,0.6702723491641709
TCGA-QR-A70J-01,-3.4561709218932606
TCGA-CC-A9FU-01,-0.9482383476578992
TCGA-VS-A8QC-01,0.6062770833894916
TCGA-86-A456-01,6.867656423254574
TCGA-33-AASB-01,7.397045957095248
TCGA-EA-A5ZE-01,-2.5635077515114792
TCGA-XT-AASU-01,-3.170056638261583
TCGA-FE-A22Z-01,-3.2122792472366086
TCGA-B9-4617-01,-2.8450973323566675
TCGA-RW-A8AZ-01,-1.7763605693068465
TCGA-50-5068-01,-0.1717680538003467
TCGA-NK-A5CR-01,5.985059378364336
TCGA-NJ-A55A-01,0.888161771073522
TCGA-ZS-A9CF-01,-1.852219346308474
TCGA-AR-A24Q-01,2.020983351786292
TCGA-33-4586-01,7.477053321419348
TCGA-56-7580-01,0.9279953793204334
TCGA-S4-A8RM-01,-2.619685135350597
TCGA-DU-A5TW-01,-0.8409281000282459
TCGA-DX-AB2S-01,-2.8989061643984497
TCGA-G9-6329-01,-2.8892950325165914
TCGA-MH-A560-01,-3.071344313645146
TCGA-GD-A3OP-01,3.7999736116036216
TCGA-90-7769-01,11.000855916132732
TCGA-CR-6467-01,-2.313076295206534
TCGA-S9-A6TX-01,-3.26310380195772
TCGA-OR-A5JC-01,-2.953600207011228
TCGA-GS-A9TV-01,-1.5924260425268548
TCGA-ZJ-A8QO-01,-1.7176717069172986
TCGA-37-4135-01,2.9572870107046176
TCGA-RY-A83Z-01,-2.394787983032504
TCGA-IG-A5B8-01,3.511157980825608
TCGA-JX-A5QV-01,-3.144314032604256
TCGA-CN-6988-01,2.9160429097057152
TCGA-EW-A1P5-01,-3.0823862371913235
TCGA-QR-A6GS-01,-2.952324871274052
TCGA-FD-A3SL-01,0.8888212002196328
TCGA-ET-A39L-01,-3.4561709218932606
TCGA-BH-A1FN-01,0.7973600510002434
TCGA-EK-A2GZ-01,-2.965452044725092
TCGA-N5-A4RM-01,-1.6388707712009223
TCGA-DD-AACN-01,-2.4185117425377785
TCGA-MM-A564-01,-2.0617793234668027
TCGA-3L-AA1B-01,-0.10681982556748722
TCGA-06-0141-01,-3.206980004103086
TCGA-DQ-7596-01,-2.8816497638527645
TCGA-HZ-8002-01,-3.4561709218932606
TCGA-3A-A9IH-01,-1.587304766971089
TCGA-B5-A3FC-01,79.88716100581375
TCGA-BJ-A0ZC-01,-3.195689980665474
TCGA-XF-A9T3-01,4.202027667550103
TCGA-98-8020-01,1.1908588563483253
TCGA-CV-5970-01,0.4054871574925394
TCGA-DX-AB2G-01,-2.2570407392625844
TCGA-A7-A4SE-01,-1.7024496091136285
TCGA-A1-A0SJ-01,-3.2679766238814763
TCGA-J2-A4AG-01,-0.1992425359253936
TCGA-EI-6510-01,-0.20922180936669046
TCGA-G4-6588-01,21.288036482266836
TCGA-RC-A7S9-01,-0.011493113966855097
TCGA-GS-A9TZ-01,4.589700249627031
TCGA-22-5471-01,4.252716867130006
TCGA-E2-A570-01,-3.08357806497431
TCGA-VQ-A91V-01,6.063845896572195
TCGA-CV-7425-01,0.14594263324014614
TCGA-EK-A2R9-01,-2.40604874339101
TCGA-BH-A201-01,-3.2604931736940586
TCGA-66-2744-01,3.681597347309157
TCGA-CN-4733-01,-2.3686770514294198
TCGA-IR-A3LL-01,3.4109845778467056
TCGA-05-4405-01,9.372022562471907
TCGA-06-0125-01,-1.7755196865838971
TCGA-XU-A92Z-01,-2.630477212804035
TCGA-DD-AA3A-01,-3.2769557867495323
TCGA-RW-A68A-01,-2.781006347694939
TCGA-FP-A4BF-01,1.1947451017952804
TCGA-ZB-A964-01,-2.998451520544899
TCGA-Y8-A8RZ-01,-2.309957465212579
TCGA-CR-5243-01,-2.6596499056615657
TCGA-MT-A51W-01,0.3161458358152948
TCGA-ZB-A96C-01,-3.206980004103086
TCGA-D8-A27V-01,31.369857880933207
TCGA-ZF-AA4V-01,7.17669905701706
TCGA-50-5944-01,-1.6551548224911374
TCGA-RD-A8N1-01,-0.524005913016292
TCGA-BR-8687-01,1.136720914474883
TCGA-OR-A5JV-01,-1.5284042787653627
TCGA-EM-A2CO-01,-3.4561709218932606
TCGA-86-7955-01,3.538091553688592
TCGA-BR-A4IY-01,0.6970821866658712
TCGA-50-6673-01,-2.0914656177422972
TCGA-V1-A9OQ-01,-2.094297992152462
TCGA-FG-A6IZ-01,-2.5533961278672805
TCGA-C5-A1M5-01,0.34365079323318476
TCGA-DQ-7592-01,-0.9585445815687567
TCGA-E2-A14Y-01,-1.7796984150441926
TCGA-EM-A3AN-01,-2.85241282954139
TCGA-YL-A9WI-01,-2.1191870134554303
TCGA-AG-3742-01,1.0820153527993766
TCGA-55-7727-01,2.9217244630977284
TCGA-QR-A6H0-01,-3.4561709218932606
TCGA-CS-4941-01,-1.5372208804233163
TCGA-OU-A5PI-01,-1.4969484441217957
TCGA-XU-A92Q-01,-1.5231803470771976
TCGA-55-8510-01,5.744661631992908
TCGA-L5-A88Y-01,3.8692935501782397
TCGA-XF-AAMW-01,-2.7494892876753227
TCGA-GI-A2C8-01,0.18942299772799606
TCGA-DJ-A13X-01,-3.187544267614407
TCGA-HD-A633-01,-0.2415940364930007
TCGA-VF-A8AE-01,-2.1953700972831567
TCGA-DH-A7UT-01,-2.69915940333039
TCGA-A6-6138-01,0.08238480005380867
TCGA-DU-5871-01,-2.449393759556263
TCGA-CV-7238-01,-1.3010368385331532
TCGA-EL-A3T7-01,-3.3869082808926256
TCGA-F4-6808-01,2.3852071462332805
TCGA-CN-5367-01,0.218987258689584
TCGA-MP-A4T8-01,0.20411981686785596
TCGA-D6-A74Q-01,8.887299502583478
TCGA-86-8279-01,11.753278129314111
TCGA-W2-A7HB-01,-3.4561709218932606
TCGA-GR-A4D4-01,-0.42703584624534574
TCGA-CR-5250-01,-1.0864926893148372
TCGA-B0-5100-01,-1.386058514268326
TCGA-EJ-7218-01,-1.4611482482452924
TCGA-XK-AAJR-01,-2.9056691924165214
TCGA-55-A494-01,2.3112887372128497
TCGA-BP-4991-01,-2.6300861160839806
TCGA-44-3917-01,4.783253008942464
TCGA-2G-AALF-01,-3.1583042469258036
TCGA-A4-7288-01,-2.745962244520957
TCGA-75-5125-01,0.9979451106230882
TCGA-BR-4369-01,2.1403505729668586
TCGA-B0-5400-01,-3.1335962213970934
TCGA-G4-6317-01,0.5105551105534262
TCGA-HU-8244-01,0.216762221717382
TCGA-CV-7437-01,0.6889997833856064
TCGA-EL-A3T3-01,-3.1955206487842096
TCGA-K7-A5RG-01,-1.0952542409530193
TCGA-ZG-A9LU-01,-2.9927864634141486
TCGA-B6-A409-01,-2.590286931143462
TCGA-C5-A7X8-01,-2.5020063357771587
TCGA-21-1078-01,-0.1051138423855854
TCGA-34-2600-01,7.2821348208648065
TCGA-EA-A3HS-01,8.400730689972976
TCGA-VD-AA8R-01,-2.969314013841439
TCGA-3B-A9HZ-01,-2.3610044492753675
TCGA-SX-A7SL-01,-2.1499235776824412
TCGA-BH-A1EX-01,-3.253835412686825
TCGA-HW-8321-01,-2.2944756923934317
TCGA-CK-4952-01,1.1272495835780065
TCGA-G4-6309-01,8.614503999201647
TCGA-EZ-7264-01,-2.5392797414735186
TCGA-X7-A8M0-01,-2.7795148004457144
TCGA-E8-A433-01,-3.187324967162138
TCGA-55-8615-01,1.3784501590687186
TCGA-HZ-A4BK-01,-0.4395490206163648
TCGA-EL-A3GQ-01,-3.224114814589041
TCGA-MP-A4TF-01,7.643978879504296
TCGA-G2-A2EO-01,8.421999319623314
TCGA-D6-A6EO-01,-1.0246289486014672
TCGA-RC-A7SF-01,-2.5256293385602984
TCGA-AK-3443-01,-3.4561709218932606
TCGA-CS-6666-01,-1.380753641755664
TCGA-BP-4992-01,-3.161673212124037
TCGA-CM-5868-01,-0.2828868674250006
TCGA-WC-A885-01,-3.230347696990889
TCGA-D1-A3DA-01,-2.3266852626370214
TCGA-55-6979-01,-0.7635706521727899
TCGA-NC-A5HK-01,3.9751993656661617
TCGA-VQ-A91Z-01,0.5789472600592537
TCGA-DX-A8BR-01,-2.667345297804734
TCGA-W5-AA2X-01,-1.983454409775539
TCGA-IR-A3LH-01,8.187868785999443
TCGA-KO-8410-01,-3.28224467265306
TCGA-LN-A4A9-01,-0.5610675715286848
TCGA-LL-A5YO-01,-2.161179060568017
TCGA-86-A4JF-01,19.241982912443426
TCGA-QU-A6IP-01,-2.902758043549013
TCGA-FI-A3PV-01,-1.2888923602023377
TCGA-V1-A9O9-01,-2.8984333041090493
TCGA-VQ-A8PH-01,2.317405067228486
TCGA-AC-A6IX-01,-2.7458511495417306
TCGA-XF-A8HH-01,-1.9826220437117872
TCGA-EL-A4K2-01,-3.157625774805982
TCGA-HW-7491-01,-2.781220102028241
TCGA-86-7701-01,1.6344360436280247
TCGA-EJ-A8FO-01,-3.1707739585726435
TCGA-62-8398-01,-0.8895851349043141
TCGA-A3-3320-01,-2.509770516302681
TCGA-EM-A3O7-01,-3.3869082808926256
TCGA-L9-A443-01,3.2264819831799207
TCGA-CZ-5469-01,-2.97042600767777
TCGA-S9-A6U1-01,-3.138461975135872
TCGA-66-2767-01,7.45009446605728
TCGA-MR-A520-01,-2.9396764513869362
TCGA-X7-A8M4-01,-3.4561709218932606
TCGA-FD-A3B7-01,-1.0056813122858763
TCGA-E1-5307-01,-1.9626086276850152
TCGA-78-8660-01,4.616428753597489
TCGA-DU-A76L-01,-2.608413950518816
TCGA-C5-A1M9-01,-2.440436160450678
TCGA-KL-8325-01,-3.307281735401197
TCGA-HW-7495-01,-3.0168340332391357
TCGA-K4-A3WU-01,1.4805893547493456
TCGA-AG-4021-01,0.4027091370205856
TCGA-E2-A156-01,-3.2604931736940586
TCGA-EL-A3GW-01,-3.4561709218932606
TCGA-EM-A2CL-01,-3.4561709218932606
TCGA-CF-A47V-01,-1.9078480881396982
TCGA-AR-A24R-01,-3.2723605135998217
TCGA-3H-AB3O-01,-3.1003661845111226
TCGA-J4-A67L-01,-2.8502995924633967
TCGA-HT-7481-01,-2.972667981681893
TCGA-F7-A61W-01,-1.9994920578302884
TCGA-NC-A5HO-01,4.157197722268542
TCGA-QQ-A5VA-01,-1.2520225093791075
TCGA-AJ-A3BG-01,15.597779587590274
TCGA-XQ-A8TA-01,0.7145010373299564
TCGA-78-7148-01,3.80701244691493
TCGA-DU-8163-01,-2.9007213677655805
TCGA-D8-A1JP-01,-0.7502875726562093
TCGA-E2-A1IK-01,-3.309612020176119
TCGA-43-6773-01,-1.8230397928331425
TCGA-77-8154-01,3.6584017419000565
TCGA-2G-AAFM-01,-2.956779885289847
TCGA-DJ-A3V5-01,-3.179839506936839
TCGA-DJ-A2Q3-01,-2.129165451664274
TCGA-VQ-A91N-01,0.1576330522573045
TCGA-DK-A3X1-01,8.591951078948627
TCGA-B9-A5W7-01,-3.4561709218932606
TCGA-C8-A12K-01,-1.0003063019352418
TCGA-AR-A2LE-01,4.150292657423498
TCGA-AD-6964-01,17.709812138523734
TCGA-37-A5EL-01,7.263877930702683
