,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16
RN7SL590P,0.1134062378398847,0.12575497443008454,0.19869252483186509,-0.014877005860735273,1.734535282448544e-06,-0.008759307287521891,3.8097088548208726e-06,0.10609782600790106,0.0027119522614017424,6.47087349822269e-05,-0.002468510498962747,3.411828192373599e-06,0.0025957161841216572,3.753341529310292e-06,0.0012841648222254947,-0.00010915560039084966
DMRT1,-0.02060723065243349,-0.0006928263514659264,-7.246910542754615e-06,-2.096034194938895e-05,0.29536603853758225,5.1273750677359414e-05,-5.971391042570998e-08,0.0012249688601404856,1.7773687065152714e-05,-3.81777747194254e-05,0.00014827045434439486,-0.10777018375730858,-1.6734018528317043e-05,6.579432439610876e-06,0.00028350056394669485,-0.0011072218113448982
MIR30B,0.10828029301126556,0.13214426539586555,0.2063803482799557,-0.019982123065956783,9.892530264483645e-07,-0.011726240016794,-9.448161584410218e-08,0.055443971030263696,-2.420925009026766e-06,-1.9098860843227742e-06,-0.00397469552495954,-0.00014210922831642744,3.1764963365712312e-06,-2.394737355309933e-06,2.3550963990282154e-05,-8.275343980552393e-05
HCN1,0.03538756637116406,-2.0642052797491148e-05,-0.003334656279048739,0.00930213337894985,6.800247458445803e-06,-0.00639677807483644,3.134850947180032e-05,0.0022561688793739003,0.00276212440752266,0.024554939334610705,-7.512715486558223e-05,2.3305051307300278e-06,0.06237793279573638,0.3427538728561845,0.0003225939450866893,0.00018473555892025817
SNORA25|ENSG00000200075.1,0.11186656717607632,0.1287583795835391,0.2019278039505344,-0.01859932803818485,5.17321655263949e-05,-0.011577795515319903,5.153060128681935e-07,0.0871161790682214,1.097471915869281e-05,-2.9780755742687937e-06,-0.0034042324485147866,-8.54342634475442e-06,0.0001361007483784159,1.7352284288574025e-05,0.00029742660640096893,-0.003396150059783232
PTPLAD2,-0.03337781368370191,0.0013676452722496287,0.0010342995182864125,-3.886232657921253e-06,0.28532407892387507,9.046357569856345e-05,-3.933080112278534e-07,-2.2330531581871483e-05,-1.0921057705865569e-05,-3.0110391312987445e-06,-1.8053986373442226e-05,0.2073252867735968,-9.825864487407676e-06,-3.0944538075715207e-06,1.1995742813212357e-05,2.7583957718619914e-05
TMEM71,0.10839888430538742,0.13078805271923294,0.2051881871802505,-0.018930183687428367,1.0487524251976137e-05,-0.01035021275847609,-6.420115746197895e-07,0.06797937069558918,0.0005087787818930872,-1.2657013336895593e-05,-0.0029187964711531265,-1.1730083704703243e-06,5.251079465306963e-06,1.2664513377332354e-07,0.0003789235375651419,-0.00028945686253304266
MIR5194,0.11201972820387666,0.1291298079735365,0.20233813250495838,-0.018457771735315365,2.6776235084414736e-05,-0.0117263756488698,8.366098982674175e-08,0.08604293947569769,7.694779438237258e-06,-6.395970124518974e-06,-0.0029283331749804815,-2.8671432887659176e-06,2.9909739976587988e-05,1.8078114892012227e-05,0.00030491579349704303,-0.005000627918829006
JAK2,-0.016434586832435663,-1.0582646387699177e-06,3.0815957141499974e-06,5.706494249569416e-05,0.30788311052579104,-0.00013680693890812408,-0.004864954285390763,-1.4448355374194423e-05,1.9517957907401203e-06,2.5578075012468515e-07,9.41773940957975e-06,-0.14018119316735614,-1.2808319195663807e-05,-2.1031454432322047e-07,7.625423422596294e-06,0.0003183654410867703
RCBTB2,-0.033400638233209066,-3.026882798182053e-06,-2.7229154652816964e-05,-0.021149428720923173,0.005462217985740415,-0.00019558477375018193,0.32533422379565186,0.00016038440296935178,3.894058353279838e-06,6.412491822403148e-07,-9.84529815080326e-07,1.2332781411175484e-06,-7.450670750372701e-05,-0.00753776765150701,0.21729475309201327,0.2035824476735492
PLGRKT,-0.015635765337847378,2.065330423036304e-05,-1.8825145124963367e-05,-2.742675507582441e-05,0.3084020270376357,-0.0009260166329981531,-0.005985863149293177,-4.120773515806163e-05,-1.2098093181945118e-05,4.500895049255549e-06,-9.259932791374024e-05,-0.1405936149191675,-1.3068352114783967e-06,3.242128556698548e-06,-2.1522434036550074e-05,2.1869275657187286e-05
TRIB1,0.11356592736262107,0.1259121739370646,0.19909071495534436,-0.014806753222045945,3.4822795532971615e-06,-0.008722315854506653,2.582232774709218e-06,0.10563506529767658,0.0026324135123613045,4.841776512646251e-05,-0.0024590846098628155,4.979875631361009e-06,0.0025782915494613045,4.079431855039746e-06,0.0019968827667478585,-8.88843895299431e-05
SNORA72|ENSG00000252158.1,0.10906794108379989,0.1298582762750039,0.20380252084484443,-0.018510272604708177,0.00013967946011041616,-0.012369641243413075,-1.0971939735054746e-06,0.07069259612877457,-1.0274894765177143e-05,-8.151091651858163e-06,-0.0009818137163966124,5.971455785301707e-07,1.0085359410321328e-05,2.621218733064234e-06,0.00010282795649635065,-0.00039455159804222505
SLA,0.10950581089451954,0.13120034855435744,0.20593339716743322,-0.01998483696971999,3.6085867671737947e-06,-0.009704797568874353,-4.3146810782040313e-07,0.0636335684805989,3.9068508764097914e-05,-3.076593653911005e-05,-0.0029477990533834705,-6.182645991456787e-07,5.29538745076344e-07,5.816004400272192e-07,1.0780941661354849e-05,-0.00026136324247050296
ATAD2,0.10992402906650911,0.12614578130184959,0.19794324367147473,-0.015207846409015043,4.0433979569805015e-07,-0.0068965849217438435,2.1584196655955963e-06,0.1098222809485573,0.0022759100993858987,3.0997374319065528e-06,-0.0025311918725648202,0.00023965202103847717,0.0024505978935055223,-2.2019614902147548e-05,1.1157522493519233e-05,-0.00016440702921206
EFR3A,0.10913678700311785,0.13051381021849956,0.204194910636953,-0.01889656946793249,8.940586652971783e-05,-0.013255457209072662,-1.5460227957765256e-06,0.0669541152956227,4.669758857851888e-07,-0.00016698089523781132,-0.0020886763202787157,-7.904568340839553e-07,8.705609411769033e-06,3.577894452356095e-06,8.486328601959316e-05,-0.0024734719529316755
OC90,0.10878326662448903,0.13032885379923806,0.20400675464665197,-0.018536181878583625,4.6377902090835956e-05,-0.013386779341230852,-4.917836841713517e-06,0.06861460178963295,-6.257110617773744e-06,-0.0005391913802093147,-0.002972931008268292,-3.504088864571391e-06,-6.955317707713314e-07,1.4609714097297838e-05,2.4774143644593674e-05,-0.0025544427013631256
KDM4C,-0.01846091464595587,5.926256801583531e-05,-2.070476918776649e-05,-4.62829459732389e-05,0.3067659605663823,1.3312096623672126e-05,-0.005284993664109484,7.438310102349944e-05,5.800044900035413e-06,0.007210078008144847,-4.9912808414706283e-05,-0.11528567630829922,-1.5413318877755096e-05,2.817078835949625e-07,1.1647551929094673e-05,-2.2939554755932284e-05
RFX3,-0.020042028344947598,-7.44007479996167e-05,-0.00012975228148905387,0.0001284292244816689,0.3005691267262485,0.0010048199903918509,5.256429206701024e-07,4.681422616301447e-05,6.79217409002773e-06,5.2826728080328e-07,0.0031254815750703267,-0.12116428407271686,6.182553217146542e-05,-8.320082905879117e-05,4.3547755255403006e-05,-0.0044358232015586675
ZHX2,0.10938255544100053,0.1264687647758864,0.19814376507556142,-0.01660425212408372,9.653790747349815e-07,-0.008123504896251865,1.8053144912237011e-07,0.10375617184098855,0.003427568260518876,4.45184575958524e-06,-0.0005864368392763428,4.808655419221671e-06,7.638447117868884e-07,-2.0734602174789816e-06,-1.2557377222693413e-05,-4.725972880062481e-05
SNORA12|ENSG00000212342.1,0.11154747190843654,0.1295341501862719,0.2025792401072835,-0.018246210687363318,4.2286900932644346e-05,-0.012522845004147382,-9.919974132977726e-09,0.08318863838657474,-2.973244668253283e-06,-8.191998133358912e-06,-0.0029970377852065115,-2.782661870215025e-06,4.303470798631043e-05,3.8091851978152856e-06,0.00030533369564792346,-0.00614312897490136
SNORA40|ENSG00000212273.1,0.10931414112795318,0.13109177266062455,0.2060797078341674,-0.01989009135409891,6.219751549797808e-06,-0.011268358329428572,-4.194074158295624e-08,0.06183180091643564,1.894522924289158e-06,-7.072069215269895e-06,-0.0034769528726681736,-6.352794280408279e-06,8.509574760390308e-07,-5.824075126231535e-07,6.919622434699845e-05,-0.00031493550622023995
TERT,0.07666657885686866,0.013430194539483258,-4.929040755748241e-06,0.019464781917312546,-0.010993543188693732,1.8415722460882764e-05,2.6768852085180726e-09,0.00034008213958986925,3.67131679109115e-06,0.030015306526256825,-1.14615998780632e-05,1.9636647528626124e-06,0.09729156540506294,0.5455698882009291,-0.0034949360974085696,0.005181830957724348
snoU13|ENSG00000238398.1,0.2043186199761602,0.11984076829402165,-0.111845410821063,4.0816385816757554e-05,1.0901547462551308e-05,-0.007218404211702546,2.4847503025572987e-07,0.0001197532993351105,6.859280433371584e-05,7.038452667143446e-05,0.0268605784728518,-1.373991926214224e-06,5.166619170753123e-05,4.2682373681438e-05,-4.2551866294636496e-05,-0.0003554715589593945
C8orf76,0.10989062370781108,0.12635240092710684,0.19867103988360804,-0.015516469278178192,5.268373297926279e-07,-0.007104743461957582,2.0362082887710372e-06,0.10966879649159685,0.001982390930927986,4.736104644425148e-06,-0.003004638709481878,0.0002560288513889296,9.297631441000798e-05,-1.382859575010429e-06,-1.2963560437760643e-05,-0.0005380356994035565
MIR548AA1,0.10945603417107787,0.12633891736643066,0.1982505160589544,-0.01534625027652048,-1.122390004223454e-06,-0.006709831876741034,8.597963345838838e-06,0.10797453487702134,0.002533728554993067,5.659047605737475e-06,-0.0025156556823678297,0.00011277580769625668,0.001571815764752963,-2.407219508904025e-05,6.4599070473144115e-06,-0.0006490835683093326
RN7SL329P,0.11372539253838503,0.12555672053164055,0.19906706916457204,-0.015138891637034,2.021891406534486e-06,-0.008579199742292369,2.5879055515881256e-06,0.10576613322217368,0.002539578119290473,8.639682777706192e-05,-0.0026356499712614652,3.95288443177108e-06,0.0012293123628217874,1.9665575718445818e-07,0.0005333082660989588,-7.813608907569308e-05
SPATA6L,-0.01837591788326216,2.9551892369296826e-05,-1.556758812288816e-05,2.351105146007099e-05,0.3059648661121214,-6.6588741326772e-07,-2.3726135781229816e-07,5.282294407465715e-05,2.8408114009388782e-05,6.278504013596978e-06,2.645625164951279e-05,-0.13792794064102895,2.0357909185411435e-05,-2.4474939049770006e-06,-7.3141897949126935e-06,8.314425626400873e-06
WDYHV1,0.11011555099839279,0.12692858531278553,0.19846379822582708,-0.015652595976617178,4.6043508390828197e-07,-0.007358352180857087,1.4638357371689615e-06,0.11074121596367896,0.002335440135613386,3.7889118561435e-06,-0.0014594555754831701,2.8676027286138238e-05,0.00046482210108326447,-1.398011821734527e-06,2.6177265810934428e-05,-0.00013069930165498858
LRRC6,0.10878943348964679,0.13033438392065305,0.20505621365370666,-0.01837037834844435,1.6103461118215024e-05,-0.010394354323788184,-1.8397889183964048e-06,0.06793321269338859,0.00014629729006591173,-0.00010346280726712869,-0.002142529046501613,-1.1923975529195244e-06,1.2537246111671496e-05,-1.8276401628062082e-06,0.0007208187767862944,-0.00025078912330421717
FAM83A,0.10950897633753998,0.1265301950072081,0.1987150756344021,-0.015871712857169828,1.6018420488576265e-06,-0.006985307679282804,3.524688173146047e-06,0.11085167165806917,0.0026849488114935034,2.1618059543268323e-06,-0.00293375093947381,0.00024373786013090931,0.00021015314460163829,-3.42505647939202e-06,-2.6493299074274452e-05,-0.00042043285895830627
ZHX1,0.10946991058885265,0.1260596562161445,0.198943005370613,-0.015280588962860909,-3.418048310851425e-07,-0.007176969202420052,1.3607872562214172e-05,0.11024297842599426,0.002265200403526442,3.5403280399727195e-06,-0.002673837713437849,0.0001774006431845464,0.00013038639216437408,-1.566723407373425e-06,1.6211296178743273e-06,-0.00017484101655409454
RASA3,2.0518175133359982e-05,-3.292862005809148e-06,-0.00027100678444447277,0.0021377819791734342,0.025245797691787687,1.8204917949979823e-05,0.3681592794696917,4.607566675086222e-05,1.096907219743034e-06,-6.913339483657588e-06,-5.883922910706993e-05,3.848892301969919e-07,1.707941228646155e-06,6.578512090493759e-08,-0.11735727941857269,-0.10639613590921804
MIR4663,0.10958666547620816,0.12648806379954117,0.19885244769105942,-0.015614849143214407,1.049923760293382e-06,-0.006893159859287112,2.545078157888372e-06,0.11003743485453071,0.0026806972702312117,2.9321544093396494e-06,-0.0029473631361297005,0.00023503606668759183,0.00010290228570670324,-2.6089489518781296e-06,-2.4560778108120686e-05,-0.0004230103711527422
MTSS1,0.11272011022684685,0.12646955330027196,0.19876070807257523,-0.01652593993755752,7.509263828030895e-07,-0.007554721926347394,9.094689031740008e-08,0.11021707750060676,0.002601362218281761,5.120428084416163e-06,-0.0014891407211362092,8.964347736621276e-06,0.00010960869640992654,1.1687172349477819e-05,3.4057289474383106e-05,-0.001179660674974709
FER1L6,0.11090745039134257,0.12742424736390848,0.19878950210819332,-0.015235054973870623,-5.818217144567605e-07,-0.008392060685165006,1.4253591562198067e-05,0.10904119059170715,0.0030819254446001936,1.231760625815609e-05,-0.0032771015303801154,2.1363968705402892e-05,8.632600272770406e-06,2.7392806494438298e-06,6.613980601119152e-05,-0.00015234193209563097
CD274,-0.01612877959766998,1.1622696733592348e-05,-1.4933872499693565e-05,-3.652896403817924e-05,0.3086988401862481,-7.38014527566461e-05,-0.006812075301029759,-7.042556355604225e-05,-2.022047260723811e-05,1.315070607001259e-05,-2.9520858347425143e-06,-0.14194196527844982,-5.374083061306852e-06,3.97345500446333e-06,-1.0268199468178564e-05,3.1607234929490186e-05
PDCD1LG2,-0.016158376849239386,1.87531490808257e-06,-1.0387594686962549e-05,-3.931444558773357e-05,0.30865269429744924,-6.630517626090534e-05,-0.006886583879134404,-6.637208170401934e-05,-2.147406758277714e-05,3.6286090092796096e-05,-2.7638225246255204e-06,-0.14232698198974747,-5.829836392500421e-06,8.168313247166096e-06,-3.2578110403383602e-06,8.995150640053378e-05
TBC1D31,0.10960921684759778,0.12685664140680167,0.1981999982282087,-0.016618476896101735,1.1087647354265937e-05,-0.008299106003039378,1.0757843518225874e-06,0.10845140728249425,0.003335396599550665,2.5869515328307794e-07,-0.0024499365843680173,8.153580720117853e-06,0.0007371454563808267,-5.4828973968296365e-06,-2.629420824617759e-05,-0.00013250605987347356
DERL1,0.10934848559417154,0.12671784842749437,0.1978478146639517,-0.01703096136304219,7.217079492710206e-06,-0.008371857487725195,1.677643084874421e-06,0.10612887036982326,0.002899029733387188,4.5766679341663773e-07,-0.0008443129485221282,3.2228295692660796e-06,0.0008428166483753162,-4.679365168643457e-06,-2.53974172182196e-05,-0.00016137324438779397
NDRG1,0.10964379172103476,0.13116893105372665,0.20609608859288575,-0.020109745852684192,1.614159460031422e-06,-0.009889270551790803,-3.552827085746782e-08,0.06322631194198088,1.6175081016040525e-06,-1.2062002374617334e-05,-0.003962639476138328,-8.341216066942177e-06,1.8106850565228775e-06,-2.665661797915978e-07,1.0783371829937877e-05,-0.00013250572033408802
KIAA0196,0.11300468546167157,0.1260835860940999,0.19927510376329885,-0.015318124421393657,1.496358272508069e-06,-0.008073179304838305,1.1203710736836732e-06,0.1073367935829195,0.002721301877191163,5.8983876383419835e-05,-0.0006707315069373169,1.423386062933313e-06,0.00011671095716975838,5.0660535693247254e-06,0.000527486727401235,-0.0001638110618235277
TRPS1,0.10480257456181137,0.12227994091233867,0.19238158661791377,-0.015552004129127939,7.737803185665657e-07,-0.0012192887961888757,-1.0833289383243227e-07,0.0942415708376957,0.004291519745116053,0.0006860020815017286,-0.0030778943656065275,7.640668693020277e-05,7.183133118076922e-05,3.8596212101867455e-07,-2.3126012014066508e-05,-0.0014015608985648402
FAM91A1,0.11076140383502571,0.1272719271170063,0.19827723969758532,-0.0151154036718871,9.79082047354097e-07,-0.007945743998349675,2.872562103069404e-05,0.10916276221485594,0.003521689901837743,8.577000309989469e-06,-0.002538888278928895,5.302129517259881e-05,0.00017196940213022921,4.125448402437236e-07,2.8894310170180764e-05,-0.00011319550101218392
COL14A1,0.10748714531147027,0.12421536421472075,0.1946928446868733,-0.015572825601932029,2.18374617012873e-06,-0.006376460488392148,9.933060237425022e-05,0.1014198302131565,0.002465621420288921,3.087233333913768e-05,-0.0005459587246774441,0.00357185961074257,0.0017875069618174908,-5.836687132297191e-07,9.892013336714663e-05,-1.8198134988742234e-05
WISP1,0.10917910942818097,0.13123219847101794,0.2062665586969116,-0.019716326110995098,3.955020705880255e-06,-0.010229911311459915,-9.268222760724762e-08,0.06370700069756928,8.116583066344504e-06,-8.306666609961625e-06,-0.0033089271389302923,-8.137093392459995e-06,2.5039873560007534e-06,-9.660461468721564e-08,-7.634755331050418e-08,-0.00013608039550579496
FBXO32,0.1099636471502532,0.1270353594732037,0.1982984566923879,-0.015594481597126496,1.9410995727616813e-06,-0.0070168441918624464,8.296951879635611e-06,0.11350817021578705,0.0018782931163722823,1.1969643629901529e-05,-0.0017322056385818759,1.3042227140952976e-05,0.0014351241740756455,-1.642313193866322e-06,3.8715241022243306e-05,-3.504755802866456e-05
IL33,-0.018671632542113934,5.630544040984238e-05,3.0091544687826527e-05,-0.0002615756324541568,0.3080245464199665,6.245187813700928e-05,-0.004477396885365202,-2.7051443267632627e-05,-1.017173680325588e-05,0.006327326713018934,1.3400209436871923e-06,-0.12152935515678054,-3.883742890418813e-07,-8.597498445312962e-07,-6.738765530557472e-06,-9.227662840532465e-06
RNY4P5,0.10931799142877868,0.12676552827274823,0.197987073330871,-0.01703168546963848,8.798973059400887e-06,-0.008200968839323544,2.525524321685885e-06,0.10668694220423273,0.002760257257295959,6.459356197872475e-07,-0.002353423876197513,2.9421242327006606e-06,0.0007446300271910964,-6.9499318364859996e-06,-3.437493893327852e-05,-0.00019186877914965385
snoU13|ENSG00000238422.1,0.10979573002696157,0.12630617694154728,0.1987682423348218,-0.015619798392519814,2.222048608664351e-07,-0.006946863137378834,8.758451052404661e-06,0.10947132208047661,0.0026367280341317314,5.902064369174505e-06,-0.0027472093943120093,0.0001524974171043694,0.00013252435113178055,-2.6975692982820933e-06,7.18726959624516e-07,-0.000229769198782246
U3|ENSG00000221461.1,0.10997556369679781,0.12658614248847672,0.19873354339676014,-0.015747355908487467,2.3421362000217984e-06,-0.007191071245166731,1.3271359998976197e-06,0.11049592978243108,0.0027117595942256325,3.596444023185301e-08,-0.0029247893819566205,2.4920751517842757e-05,9.374606210262707e-05,-4.61280044942522e-06,-7.373330482901916e-05,-0.0010167023356136267
SLC1A1,-0.018169684474965735,2.4893053388088967e-05,2.9552575441084787e-06,1.60403602909151e-05,0.3062911794655411,-3.299929288209622e-06,-1.0788641793008014e-06,8.230823584609645e-05,2.7933154866941376e-05,8.338101435646616e-06,2.7390264008234623e-05,-0.13718123947290803,6.899547293237493e-05,-1.7779587061836531e-06,-6.535264199438033e-06,7.944757180933334e-06
AK3,-0.017208583230984863,4.46092586841641e-05,-2.707779008197587e-05,1.6371298671927552e-05,0.3075448300275922,-0.00013883154191386007,-0.0026736893048537884,6.623129867602079e-05,-7.127285589519798e-07,1.1703045159945925e-05,1.2289244852970597e-05,-0.13842714729903208,4.581929724807328e-06,4.981239921472457e-07,7.82609062292119e-05,5.1799584468435845e-06
LINC00964,0.11321731049687553,0.1257281273443103,0.19916595466795492,-0.015526591729895588,8.034213428735343e-08,-0.00816617559159674,-2.2143368626300444e-07,0.10852854463947648,0.0034644441610390576,1.4730154310844758e-05,-0.0013010279316928509,5.533980228381946e-06,0.0001336009271248571,3.0250652769905507e-06,0.000768500805572031,-0.00011311112352374582
SNTB1,0.10770442875550518,0.1243897584111019,0.1955938438000635,-0.015337474105198446,1.7298058169671018e-05,-0.007570524773413946,1.7794570602105146e-05,0.09953403410691554,0.0033120072891478143,1.0730955414918801e-05,-0.0018657105939855817,1.4780999180745366e-05,0.0004188982788980952,5.861675354021945e-07,2.703475270868457e-05,-0.00012554451992202216
HPYR1,0.10900965919137022,0.13052315169737963,0.20535385259240846,-0.01852129353901644,2.5638647977929472e-05,-0.010823532843182186,-1.493788240777906e-06,0.06799973518676938,0.00020313595965373827,-0.00012390299615646687,-0.0020167224945607655,-1.0060121097073987e-06,1.2135025122802701e-05,-2.285746775341736e-06,0.0006321709505356715,-0.00027754699830745904
snoU13|ENSG00000238901.1,0.10945901810070556,0.12718808957677388,0.19916175761144853,-0.01695914967746153,2.4678845438027904e-06,-0.008805571633968702,-5.717775060707545e-08,0.1010675508457251,0.0026397124020356034,4.315942425611983e-06,-0.0024737705283743687,2.0446469004756896e-06,1.4965785029171609e-06,-1.153860773111965e-06,-1.4422479221643701e-05,-2.4951650037332862e-05
ANXA13,0.11070354846573102,0.1270325421299861,0.1980572331881006,-0.01518841288396142,-1.342928819073184e-06,-0.007882399361242376,2.4803551734039023e-05,0.1096893375347937,0.003405882220397183,1.0689296365829065e-05,-0.0022788879781394282,5.69220699499082e-05,0.00018257348090449675,4.380008584129617e-07,4.1439632162836625e-05,-0.0001964520383095757
RN7SKP155,0.11039479029253736,0.12742341600059495,0.19827747639732113,-0.016230526412605195,-6.022573963738991e-07,-0.006999304726519695,3.724460123653385e-06,0.1125716418756905,0.0033556581076400263,4.642921667819836e-06,-0.002930353322928032,6.366877090067667e-05,0.00024164776457718637,-8.688073877637995e-07,8.454582140916379e-05,-5.500406226730376e-05
VPS13B,0.09143764545932564,0.10874959464759898,0.17482579082886426,-0.002173816272183459,2.9471449328566023e-05,0.010988902496885866,1.478882348701201e-07,0.0760855145316311,-9.298548802032195e-06,3.92573089397747e-05,-0.0022934948429987924,2.5858007351225484e-06,0.01585463088362618,-6.637659136997124e-05,0.0001986428148305437,-0.0003480837473206068
TFDP1,-1.2087501135590588e-05,2.2004791243550533e-05,-4.110765848864021e-06,0.00021119902186143017,0.024681705280370926,8.105575966796161e-06,0.3707045750309652,-7.879280807218452e-05,9.608262516628768e-06,1.9205810265439887e-07,-1.0685595662779232e-05,9.21444662267573e-08,3.7696697550472155e-06,2.095793888169878e-08,-0.11676338969038537,-0.10626856796471576
KIAA1432,-0.017358251090783882,1.3651689440304968e-05,9.876416403151692e-06,-2.6942264682818097e-05,0.3075855667330373,-7.128793671077663e-06,-0.00767848662853428,-7.727225088809296e-05,-8.827449106957163e-06,4.332079895882614e-05,2.5993203303068268e-06,-0.13795530475461248,-4.263290929495604e-06,9.198422855730306e-07,-2.1021947422929194e-06,3.3581629788209215e-06
KLHL38,0.1105974665508223,0.12700468114909944,0.19840639881119662,-0.015696079264243015,-2.4031153179088154e-06,-0.007130708389319332,8.782957037310239e-06,0.11148993218567252,0.0031529222390386936,1.8299520279976547e-05,-0.002779202806115002,6.41593519152331e-05,0.0001003218670821525,9.070308674245844e-08,7.94087157067791e-05,-0.00011687884111266856
C9orf66,-0.021293892554913686,-0.0002332666627739718,-4.614076129313554e-05,4.2751441701265236e-05,0.29326519979607096,9.848724150627454e-05,4.6793886325539944e-07,0.00016728974166619134,8.196100614077122e-05,-2.692880829924987e-05,0.0002227257622917677,-0.10416614316974965,-1.6799000242855445e-05,-4.890812812036753e-07,8.570916457235505e-05,-0.008119905077822627
CBWD1,-0.02129389255491369,-0.0002332666627739733,-4.61407612931358e-05,4.275144170126512e-05,0.293265199796071,9.848724150627477e-05,4.679388632554065e-07,0.00016728974166619319,8.196100614077202e-05,-2.692880829925009e-05,0.0002227257622917701,-0.10416614316974962,-1.679900024285557e-05,-4.890812812036891e-07,8.570916457235575e-05,-0.008119905077822641
DOCK8,-0.021293892554913686,-0.0002332666627739718,-4.614076129313554e-05,4.2751441701265236e-05,0.29326519979607096,9.848724150627454e-05,4.6793886325539944e-07,0.00016728974166619134,8.196100614077122e-05,-2.692880829924987e-05,0.0002227257622917677,-0.10416614316974965,-1.6799000242855445e-05,-4.890812812036753e-07,8.570916457235505e-05,-0.008119905077822627
FAM138C,-0.021293892554913686,-0.0002332666627739718,-4.614076129313554e-05,4.2751441701265236e-05,0.29326519979607096,9.848724150627454e-05,4.6793886325539944e-07,0.00016728974166619134,8.196100614077122e-05,-2.692880829924987e-05,0.0002227257622917677,-0.10416614316974965,-1.6799000242855445e-05,-4.890812812036753e-07,8.570916457235505e-05,-0.008119905077822627
FOXD4,-0.021293892554913686,-0.0002332666627739718,-4.614076129313554e-05,4.2751441701265236e-05,0.29326519979607096,9.848724150627454e-05,4.6793886325539944e-07,0.00016728974166619134,8.196100614077122e-05,-2.692880829924987e-05,0.0002227257622917677,-0.10416614316974965,-1.6799000242855445e-05,-4.890812812036753e-07,8.570916457235505e-05,-0.008119905077822627
KANK1,-0.021293892554913686,-0.0002332666627739718,-4.614076129313554e-05,4.2751441701265236e-05,0.29326519979607096,9.848724150627454e-05,4.6793886325539944e-07,0.00016728974166619134,8.196100614077122e-05,-2.692880829924987e-05,0.0002227257622917677,-0.10416614316974965,-1.6799000242855445e-05,-4.890812812036753e-07,8.570916457235505e-05,-0.008119905077822627
RN7SL412P,-0.021293892554913686,-0.0002332666627739718,-4.614076129313554e-05,4.2751441701265236e-05,0.29326519979607096,9.848724150627454e-05,4.6793886325539944e-07,0.00016728974166619134,8.196100614077122e-05,-2.692880829924987e-05,0.0002227257622917677,-0.10416614316974965,-1.6799000242855445e-05,-4.890812812036753e-07,8.570916457235505e-05,-0.008119905077822627
DMRT2,-0.02067457671596619,-0.0005964893737910371,-2.6074510697979912e-05,-5.703552680378155e-06,0.29636199086232395,8.877828787487835e-05,1.9588451065252793e-07,0.0006661702584836051,1.1969381588013391e-05,-2.355070786462875e-05,0.00039680340203260706,-0.10703285453413403,-5.597191183814979e-06,5.2779388514165356e-06,0.00019516286422614388,-0.0024233996426839106
DMRT3,-0.02067457671596619,-0.0005964893737910371,-2.6074510697979912e-05,-5.703552680378155e-06,0.29636199086232395,8.877828787487835e-05,1.9588451065252793e-07,0.0006661702584836051,1.1969381588013391e-05,-2.355070786462875e-05,0.00039680340203260706,-0.10703285453413403,-5.597191183814979e-06,5.2779388514165356e-06,0.00019516286422614388,-0.0024233996426839106
RNA5SP279,-0.02067457671596619,-0.0005964893737910371,-2.6074510697979912e-05,-5.703552680378155e-06,0.29636199086232395,8.877828787487835e-05,1.9588451065252793e-07,0.0006661702584836051,1.1969381588013391e-05,-2.355070786462875e-05,0.00039680340203260706,-0.10703285453413403,-5.597191183814979e-06,5.2779388514165356e-06,0.00019516286422614388,-0.0024233996426839106
MIR4662B,0.1130241884606904,0.12650557033181778,0.19864484317703598,-0.015891685336854595,4.985861850353403e-06,-0.0077347063597068815,4.375109356253635e-08,0.10929904540503842,0.002763557623047415,2.3782629507145763e-06,-0.002226336146128164,5.45931356451954e-06,0.0007391554805511013,1.259945333955109e-05,3.333323435592587e-05,-0.00018363072975366958
C9orf38,-0.018642641845030637,5.4647227286874814e-05,2.5354180996208762e-05,-8.225193612569727e-05,0.3080045378914003,7.537614769220033e-05,-0.004827784036817174,-1.7885067621451064e-05,1.3547816437401947e-06,0.006181200400358132,-3.353886689218454e-06,-0.1206161459270322,-3.5498962482936964e-06,-8.667999337754659e-07,2.295982157042708e-06,-2.3831640394343446e-05
GLDC,-0.018642641845030637,5.4647227286874814e-05,2.5354180996208762e-05,-8.225193612569727e-05,0.3080045378914003,7.537614769220033e-05,-0.004827784036817174,-1.7885067621451064e-05,1.3547816437401947e-06,0.006181200400358132,-3.353886689218454e-06,-0.1206161459270322,-3.5498962482936964e-06,-8.667999337754659e-07,2.295982157042708e-06,-2.3831640394343446e-05
RN7SL123P,-0.018642641845030637,5.4647227286874814e-05,2.5354180996208762e-05,-8.225193612569727e-05,0.3080045378914003,7.537614769220033e-05,-0.004827784036817174,-1.7885067621451064e-05,1.3547816437401947e-06,0.006181200400358132,-3.353886689218454e-06,-0.1206161459270322,-3.5498962482936964e-06,-8.667999337754659e-07,2.295982157042708e-06,-2.3831640394343446e-05
