,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
PPAPDC1B,-0.01658869862575231,0.16781181171573,-5.209562719344519e-05,-0.009272511910426441,0.010938063468292434,-3.610458998603131e-05,0.01586482388487378,-0.07686637929289701,-0.04061032257931519,0.2227730357573215,0.012653106778139613,0.026500090395492233,0.02567281210545708,0.0003896173308038104,-0.0002482270580820466,0.010071869742237574,-0.022513457661519447,0.021301033008970478
RPS20P22,-0.013932415541558728,0.16728385136698184,-9.169443684567393e-05,-0.008778009368339907,0.010473011275789793,-0.00011839964842014493,0.016438606868756204,-0.0758645654396407,-0.03978278722110352,0.22625721238467347,0.011484906086531896,0.027731232600770428,0.02524762276823023,0.0010273684167880013,-0.00022916102278914194,0.008041333637087188,-0.02291085313617505,0.02286722525466654
BAG4,-0.018014986963580597,0.1678793759766293,0.00013326235257925918,-0.009075044180134441,0.010978827037786318,-2.6743480929651725e-05,0.01726252826129941,-0.07684204000235201,-0.04063596381196967,0.22197952430160134,0.012100326882917381,0.026052232608803697,0.025250671507986364,0.0038127972845815473,-0.002396772225057676,0.010589517052522524,-0.023838756396131824,0.019919771978803777
ASH2L,-0.019356421958221078,0.16892342683481748,3.3153700540378025e-05,-0.008027993078924009,0.012070228082930536,-3.9174145593048015e-05,0.018346434860943443,-0.07719476300329903,-0.03993761369431619,0.21863400124690704,0.012751539760516,0.02517700476324121,0.023692262002684213,0.004123587868013169,-0.0009798993530258891,0.012170787243307645,-0.023016622202335073,0.019179632381493127
GPR124,-0.025168211914528945,0.17139447594806692,-1.9281224170845536e-05,-0.009089434079640893,0.013643631305080702,-7.619467259494725e-05,0.017285888403124613,-0.07346577654847604,-0.038663478946138516,0.20318839986751197,0.013680405846896929,0.023640345857547214,0.023726979144261598,0.0051798219802241235,-0.003690359938509508,0.01475472019126875,-0.02302672450823336,0.014853319345287424
LSM1,-0.018730449449052153,0.16832278967463304,7.6988051717118e-05,-0.008689376244466916,0.011839997779870973,-3.119863840581739e-05,0.017429965906601622,-0.07745827754094196,-0.04053746304967001,0.2214460076264293,0.012785531199591799,0.025782321846200003,0.025192973140741426,0.003234683413555417,-0.002235733619316617,0.010725759035532356,-0.02333869387060993,0.019850574267869053
EIF4EBP1,-0.0203464437154697,0.16954917792893234,-1.3893268823148064e-05,-0.008400818862278277,0.011968909160669481,-4.637677075279644e-05,0.017770590780443834,-0.0772840883249544,-0.04075265109229436,0.21483088312242257,0.012747007119513595,0.024892569968707843,0.02328987748477557,0.003374765427066657,-0.0008111787034688282,0.01322631065926166,-0.023258589419665805,0.019107702387692754
STAR,-0.019582638007074174,0.16916536152975556,-4.449884251596909e-06,-0.008505503851256042,0.011480605009651852,-3.980410077309377e-05,0.017340084381639358,-0.07674551420210715,-0.04014099357620483,0.21941120051643245,0.012929914396723786,0.025641173543341347,0.025276867230932837,0.0030742959913793695,-0.001135597749760946,0.010970026984347816,-0.02261598488936483,0.019504578183219108
ERLIN2,-0.026646593877892383,0.1720089341316331,-1.2909941137432976e-05,-0.009233515668552081,0.013300819557330345,-0.0001260258149201201,0.017833590126133246,-0.0728939080761024,-0.0388967180152723,0.2013855492156242,0.01366219949799607,0.02366638761228728,0.022997926343870236,0.006578760489551708,-0.0048459078878418365,0.015775649211656348,-0.023326188775435328,0.014400413200595801
RAB11FIP1,-0.02388361262595292,0.17135168554763486,-8.097253083959568e-05,-0.00869281142364134,0.013547612153826024,-7.254452428359873e-05,0.017908640483734344,-0.07496950519483847,-0.03922762541246836,0.20629716298127884,0.01412696512557381,0.024535857470940732,0.02370130311756138,0.004154118881596137,-0.0030955517680058887,0.014302439801819136,-0.024386473640750545,0.016467488622724992
PROSC,-0.026773013820668913,0.17211634677024748,-3.077096372954864e-05,-0.009235406258467626,0.013500347264138636,-7.746045910695876e-05,0.017318605112649377,-0.07264775454530883,-0.038917664940207146,0.201346009915971,0.013671853584804574,0.023935581366473124,0.02341048580343867,0.005603611449742612,-0.002760443574890738,0.015501660636184895,-0.023065365083965263,0.014509715505227904
BRF2,-0.025004816215620215,0.17166034466687,-4.8470043195442735e-05,-0.008664447303232086,0.013095565300255995,-6.478777711796502e-05,0.017555965343396113,-0.0741112696268083,-0.039164529986378996,0.2054539861172908,0.014020706281915297,0.02450175227661544,0.02387359374283915,0.003649657206092649,-0.0019820713183174594,0.014006046475273539,-0.023732246856511225,0.016135116486608425
ADRB3,-0.0224138289399411,0.17068124114075087,-7.62110112524444e-05,-0.008443916198791089,0.013016867812239125,-9.125614489107244e-05,0.017542953686704155,-0.07506984222335675,-0.03971783324998839,0.21129274095002326,0.013679767718516688,0.02606500019621252,0.02504606132514288,0.004390821786223356,-0.000733492960779972,0.013649763220247415,-0.023320572569109858,0.018029874126211425
ZNF703,-0.027705418114209627,0.17164115134771785,-0.00013143585193199032,-0.008416266046210933,0.01335861655081721,-0.0001499558167550729,0.018770124226841278,-0.07252512803262419,-0.03953083310041875,0.19877464036969683,0.013533955584429764,0.023791882980734775,0.022149017235338284,0.0072607572320109795,-0.006077500524221391,0.015478144141862505,-0.02271074346002073,0.011982754642511688
