,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14,Factor15,Factor16,Factor17,Factor18
PHYHIPL,-0.2603057095663621,0.024463510108827306,0.03301371596390901,0.12836908008435954,0.02993539352536157,-0.030332940783273935,-0.06250286108029171,0.13403780601356066,-0.006931450741149782,-0.017487706557254092,0.05081723978865764,0.06734747895637275,0.0006679203205017853,0.002140437982101075,-0.014668934378636804,0.00023556906783195802,0.0007159012627028665,-0.000960494040045464
UPK1B,0.07078446860124356,-0.02664107502714278,-0.07681879001305417,0.04919929282457381,0.004274343981119508,-0.039107683633046064,5.2116303003421724e-05,0.06679910994386945,0.0003452641089770999,0.028137792997622386,0.0954887353325781,0.07649470284558986,0.06850512861702669,0.10056872248809089,0.15090610566731338,0.02646245209015513,-0.02880828583470505,-0.029580577455730193
MYBPC1,-0.0810874347758157,-0.10160490209957984,0.10230324878689934,0.033267329831779255,-0.13126438115438768,0.05180313698303763,-0.05490895618654331,0.11007029983992739,-0.06235753702928672,-0.016570761972051613,-0.08375558311760167,-0.056391959265636435,-0.011133330685825832,0.059121292953185765,-0.020932954525738554,-0.00023993355720331296,-5.7508241685253976e-05,-0.00010120713279929158
CST1,0.17304504931826759,-0.00046047028316679707,0.09915012548968312,0.09008585775427996,-0.06953447966109388,0.018238322771434314,-0.012026001547090754,-0.0228600421897592,0.03878162709127016,-0.027399109011051984,0.047013332934729556,-0.039596365906612384,0.017812679634053544,-0.03212598512094937,0.046676624027865904,-0.05587440055459026,-0.05264779098731494,0.0012679503383558324
PKP3,0.29766989935179206,-0.08319548727567216,0.03859159827324644,-0.00021021697799410708,-0.10093031383969801,-0.04231140351155709,0.050559529395628154,-0.0022180141164213477,0.022636878433237643,-0.009331750610279221,-0.038586909699602844,0.028319469619101752,0.048306015947313576,-0.041498988565961306,-0.04012987806622929,-0.01915554129712881,-0.03158665800204319,0.06031882141655455
LRP2,-0.07617928196329124,0.08271626698120707,0.037458295512643514,-0.10138901944374136,0.14149201933599403,-0.05542619788525974,0.05305393342251055,0.12395088720280281,0.14621654767204484,-0.029591254269022933,-0.02759125488932899,0.00011969581944568507,-0.08641196105583324,-0.06733611743185082,0.04048541787906798,0.0006588628059356969,0.013903401388376676,0.05653163529463982
SERPINA3,-0.02294846249818534,0.015231345840936196,0.06874668820828025,0.10568465347812384,-0.08132678390078467,0.20718662170049532,-1.2225474747012148e-07,0.10249502008185049,0.1378849911232054,0.0003405177338676012,-0.03530305210443042,-0.129848036690978,0.000326412986715176,0.06058065581264243,-0.13444845266346822,0.074795639929937,0.02374130824262417,-0.039135088730151264
SCEL,0.15462026796172154,-0.04592730429687905,-0.08700465873286965,0.012896789059585214,0.08376442661651494,-0.0590343333779624,0.19974304877950252,0.01882594083042669,-0.002622478683758124,0.004405739305519584,0.05053451754006497,-0.03636511365843011,-0.04019407701707016,-0.0037199819295850806,-0.08617604432520459,0.011496770837406491,-0.03864947708363807,-0.06180251522157614
COMP,0.178771594915839,-0.027179535598977445,0.13515061407756543,-0.0796409179558151,-0.02065194416693321,0.09321935564530791,0.01718944516572777,0.00044595154149293826,0.08540236394693312,-0.1151145460833375,0.1028306615283477,-0.10028711787622412,0.04042492624181562,0.016364555554125478,0.0005373476808186587,-0.1180596811509737,-0.00034583001968282556,4.5337916544518934e-05
BNC1,0.1254905086138936,-0.13014892586793936,-0.19214114903765012,0.00019444598048068935,0.04254790486699659,-0.01737943452450404,0.000670343991358057,0.027185563002467276,-0.03920510216236379,-0.0733976904985959,-0.0006630313254326508,-0.017897087611492467,0.049465636985705004,-0.08007441231320213,-0.037819062694497765,0.048467498566362094,-0.02743951610245193,0.05774963838881913
DLK1,-0.05158093969629586,4.634128055920605e-05,-0.01002123567433556,-0.021690446575756687,0.00032753040888171064,0.019109316880867193,-0.02478985315709851,-0.09093190023189998,-0.01781712474086344,-0.0691326150218042,0.25305459876091707,0.16603387588937915,-0.012107767103686684,-0.031384349842865096,-0.03342307690377241,0.01311122579098594,0.00033977226677712455,-0.03130569400580555
HGD,0.019725170891470325,0.2641879793494685,0.07239701782481744,-0.02006753539897448,-0.05244913029041978,0.030301890573294993,0.06211146754931688,0.14342225069749562,-0.012162602007958776,-0.034198248926345175,-0.05207598810880467,-0.00033520943672333815,-0.024353677643388975,-0.03320772977074954,-0.054093714592349906,0.06450603824734316,0.0008397235495995985,-0.04707912109282262
AQP4,-0.16407715910984502,-0.10058995736188817,0.05783589908051537,0.10320125743872302,0.10420289633995086,-0.03067510738981736,0.14431990707481945,0.039188156758739295,-0.014318543988616391,0.12638944949120556,-0.07381919347067281,-0.074864211570944,-0.05667525834872919,-0.027747315678412203,0.028263269742972337,-0.09334311196063323,0.019888390810321756,0.020332145539506765
GPRC5A,0.25573181323368294,-0.03887143517488795,0.12283158384441274,-0.01359888400746731,-0.022492323528970206,-0.08099983540248733,0.0828939235914616,-0.051517155302613034,0.09861468365366963,-0.00018455704636014762,0.01809892243087036,-0.06248834889426259,-0.0001508969570497757,0.01790286898071093,-0.023116473132394556,-0.04383893749367425,-0.05800191002015972,-0.06369466358391722
IGKV2-28,0.23314649037171933,-0.011922735343492747,0.10338950420679847,0.036615995117272614,0.18553616696306036,0.08092204983792028,-0.04956515556066817,7.946668730037242e-05,-0.020875270550583004,-0.012661120733688691,-0.031166526741948322,0.038402694538479054,-0.009336926503876991,-0.00012299408737073776,-4.222809972067062e-05,-2.055349782342744e-05,-0.011648434398486748,-0.00010262185697132918
ELF3,0.28060733705043595,0.10327106379468011,0.02961114610264175,0.02960703562427487,-0.06626921845106912,-0.024103269764889666,0.06034127576259814,0.11582463867817598,0.07772003193294161,0.038074076880819464,-0.05348216286941657,0.07221702473254854,0.06665753169565704,0.00018893983916160682,0.02176388258877386,-0.05732914547504843,0.000316862884247994,-0.01834516931467166
ZNF750,0.21325737891625202,-0.16851756697870976,-0.07251609251881967,-0.07405716279481316,-0.0188807945550401,0.042058293463872486,0.09849739489284567,0.06890111638302576,-0.00011471622959315836,-0.01066247461543709,-0.013730783949035472,0.035424108607447324,-0.024240528980787858,-0.025686900593480465,0.08566354194084473,0.00012255089378750185,0.03237951744495576,0.02829823233246019
IGKV3-15,0.24161622419123768,-0.0141574296377102,0.10254504627108299,0.05339903070838199,0.1829124640109577,0.06939884732419392,-0.047848487760506216,-0.011551438475693546,-0.029259380616116326,-0.008549465996049372,-0.03301918328119412,0.03153046846929454,-8.174224889537941e-07,0.00014113061435471733,-0.006538936361560735,-3.5680578551448866e-05,-0.02295826553463498,-0.0006103834288052066
FGFBP1,0.17209294887222334,-0.13736885786102462,-0.14572904720297483,0.12031058818586493,0.011705287290282104,-0.05496790976016277,0.06466866185189322,0.000814468275277019,-0.028422808084610673,-0.02211404365381707,0.017582768132525115,-0.03637887804006804,-0.0390645402788176,-0.03814235780753422,-0.06800708005615168,-0.006159303995780314,0.00036452700269409675,-0.011222319923919295
GABRP,0.17441599723774398,-0.03280332188398562,0.08669483094178963,0.07375057805875157,-0.06691345740847789,0.012479209947077883,-0.035679596772628365,0.08848352810798811,0.08080686913860109,-0.03550524017546768,0.005099993539079819,-0.04044100677920239,0.0852921652386786,0.05615957638919375,-0.01900152408693953,0.19092551775170952,0.0064949301417792935,-0.03775286627394075
EPCAM,0.23886674707454586,0.04825565451070552,0.14001146891495972,-0.04767114035733691,-0.06159929491968752,-0.08967847438077221,0.08576890653084902,0.04734336683052501,0.03385555981914117,-0.032633206897924774,0.00018876080887905456,0.14890518414358678,0.05775463067463084,-0.11147445557583187,0.0001260189142918799,-0.03754054242184751,-0.04188519161577397,-0.021191914776950895
HABP2,0.0002552097365268458,0.2144026511247666,-0.009077153751979266,0.1045255273489831,0.043244268515114155,0.051290054423924133,0.06560033803294518,0.06391107839714938,0.033614294672804815,0.04318333005875829,0.09222131065764864,-0.002035669838595285,0.031324913433661845,0.0018017702039436324,-0.021541955775354088,0.05647962892516325,-0.005314869998712294,0.016708961962555852
S100A8,0.18790855837937323,-0.15657104723723664,-0.16665720076005955,0.08643985554809684,0.06740292930242696,-0.012915286750438851,-0.013901445442345306,0.06046508051366684,0.022341849460516153,0.010323113374440598,0.015340703800282742,-0.03611617858534181,-0.03163137428849055,0.04400580512656583,-0.08687306589692173,-0.03996092224261582,0.09076865485930222,-0.04191611993078652
MISP,0.2531343986858662,0.04500561766256748,0.09798142816817201,0.0666037058074395,-0.09121224946064876,-0.07549894583335674,0.025540217918786818,0.00021886076012506492,0.08308018887487059,0.019182550217960326,0.013996148831371078,0.005638758919737544,0.03729142459849574,-0.0007402466982745339,-0.06967108225451106,-0.04945817800229757,-0.009483590166202205,0.06350892892652642
EHF,0.27217828817055234,-0.033918534028666035,0.07452665076982416,0.05411413166900622,-0.13531171307255457,0.021805034191683267,0.059625498580411565,0.031837163343357275,0.02031975949791184,-0.00011595719614493962,-0.035741670768552974,0.027843254346797824,-0.031314248934078116,-0.00019197107634425452,-0.013461637640913925,-0.004275899977641092,-0.04303006451763757,-0.05925786355545907
GRHL2,0.2628448727571375,-0.07589254637216633,0.07303867127534239,-0.05298551694917239,-0.12660482837892925,0.01306072152204456,0.07297719987168656,0.009778229702088767,0.018526151134843287,-0.00012731205760495572,-0.058497265506302513,0.04837032831103104,-4.52079894187116e-05,-0.045152805042117834,0.026482699777130834,0.00035355494838222004,-0.06393969430184443,-0.023078461044737895
LAD1,0.3080849022426613,0.01031110986075869,-0.03612075300975259,0.05044966302448962,-0.07518072212938429,-0.007099993301877945,0.0801141818388688,0.019182146148587105,0.0019522314793908693,-0.01626414085435435,-0.043748309083074276,0.03358741840892938,0.06955338594595398,-0.019529336323234132,-0.012890375358820821,-0.04015828353710763,-0.02514064325558684,0.028205249638200237
JCHAIN,0.25540613064555634,0.028992877370191038,0.1321608831201234,0.02493978260705734,0.1433208792382481,0.050974693374500266,-0.0491143034086442,0.00946593499853362,-0.03616050761650126,-0.023834274333541582,-2.178481721395388e-05,0.0006676770641777234,-0.039962299845293786,5.645618575569061e-05,0.011925701189481889,0.023082564170313097,0.08100419957987157,0.026323837226711513
ENSG00000269968,0.020270065138148694,-0.00016075012546008162,-0.08613918780119569,-0.07578167173046803,0.030488941627854912,0.0003327739490414774,0.01897820299433219,0.01681370948035133,0.0010471464366219407,0.08266750865438068,0.029148520135988273,0.050393381101824786,0.04567638028936361,0.0006750510282888681,-0.042873788815673934,-0.060245522826726294,0.16513087045580802,0.025568804952726138
SAA1,0.15195852837014492,0.037562481573265354,-0.0715362713109126,0.0831018014270943,0.00020696833635857657,0.12915918218900824,-0.019005029156404646,0.05165041562342754,0.08953605103242777,-0.0012135278214273134,-0.028612597007672224,-0.09238685026233108,0.04003049293809283,0.03891359954575154,-0.14647415212875362,0.08307136972056632,0.0710603988767654,0.10163736145052855
C19orf33,0.2653556575263339,0.021215061681193702,-0.02126400216917743,0.0012381153928072328,0.012444743980327518,-0.13285218812228716,0.05670095264842164,0.055929583442849054,0.06191867067734496,0.0002045405144252306,0.041915431268680234,0.041083633509354636,0.019835744157057463,0.07035266245818796,-0.0457488797753443,-0.07826023298645242,0.021778765665222712,0.08244989772381041
ADH1B,0.014625044699491135,0.1498400379657685,0.04963849348444676,0.05049780365599849,0.043510215058388146,0.18224219980554676,0.03521763439959541,0.033769895123945286,0.03121362801954073,-0.045374608664162056,0.11202123975851001,-0.11240091130472232,-0.0637357437554678,0.002291834972583656,0.11443612610540933,0.03613132011178684,-0.0004717130602759429,0.05400184199786196
BCAS1,0.015570618832666345,-0.06149610395993899,0.1818381672684635,0.17063267461587275,-0.15479458210603883,0.025102342303018808,-0.024204993679263355,0.0602621067785861,0.04442170937338752,0.08978011877338372,-0.07729235723766728,-0.017284222499255028,-0.07503796523673685,0.11255949599151747,0.07618210309293007,-0.037700685961311854,0.014714975898782982,-0.020856671853874086
EPS8L3,0.07320898525507728,0.15587659327623954,0.04747624691398155,0.16051048580404964,-0.06792802711592597,-0.10060851199232808,0.010023483330212343,-0.1263368470184,0.00045595692641893086,-0.0679389365914802,-0.025316676681620992,-0.004231428938483322,0.018972445799821047,0.047880459384238266,0.0008814872004001291,0.00020552148956004662,-0.020278843186436694,0.011347968936048522
GPM6A,-0.23897992938956336,-0.0885602487570072,0.10920980606441014,0.09359158390883804,0.04605256370334924,-0.01655976840272264,0.04460851769574673,0.09703070591073429,-0.00029109312413547607,-0.026487289073773998,-0.06998666882796759,-0.08399879608665202,-0.03587440977614129,0.020180370363240042,0.03321424060724925,-0.026228780789997495,0.02004492747339498,0.03222989324837505
POF1B,0.21076422245893095,0.018237910141197022,0.0157074581114412,0.14902832319760126,-0.0766661107820916,-0.07940978862500639,-0.02644679232469518,-0.00947342035018097,0.01648271419472024,-0.0178443821020171,0.04479084633043374,0.03433399047439293,-0.06075795502896007,0.006257440039889574,0.07837998947081132,-0.01640484045550511,-0.01632905253108724,-0.0366837728422992
IGLV1-40,0.23776952127416134,-0.011924744305350298,0.10653862014866475,0.05215040951230054,0.1842455413387484,0.06764120962215456,-0.04586713561498063,-0.0002809229576614085,-0.036485095956052795,-0.009317713910118515,-0.0178607182230709,0.028755677230170845,-0.009919320458215282,0.009458030028031379,-0.0005585656583415387,0.0003177068253454872,-0.01937740302870757,-0.0012263929690674504
ZG16B,0.1895356459714653,0.01974305139267511,0.16169654822840482,8.105042093694703e-06,-0.19307465090661455,0.04760129107654428,-0.0808889465607648,0.03709785052943598,0.05458156317539542,-7.215575328978789e-05,-0.02116580346893366,0.00010847721074789795,-0.06953196583552365,0.03840291660881537,-0.00011338305832799369,0.05415312828446455,0.027547650687520617,0.017564070261515536
KNG1,-0.07258768326182553,0.1360327579469284,-0.12637223565699268,0.044462114226326864,-0.03790851858542297,0.17005672814403391,0.033897030022843465,-0.03710183527049541,0.01580965735801681,-0.003226928148874243,-0.007736857724066699,0.05342285709858164,0.04367923341435047,0.02422691902977143,-0.0006103743111294583,-0.025893220152384558,0.0022809707060871707,-0.022598406881660225
MMP12,0.21508053114116638,-0.07828610454312096,-0.020411612838212686,0.1314505263493102,0.029820161918261444,-0.031849248577233605,-0.0019379371953459172,-0.0824317977698693,-0.013065888610555229,0.036437291269630016,-9.036743758936008e-05,-0.03225289962832888,0.05492394732627966,-0.06897114820469791,-0.049083348718075494,-0.06279305233932952,-0.07256180525243687,-0.02646556682446798
KRT8,0.27032056785915565,0.15801316782663197,0.029420438268470142,-0.07681345088174941,-0.06316960422169225,-0.01017544178528553,0.048550421840034844,0.04032976095320534,0.040041688478895894,-0.016006349964639816,1.8122371218329154e-05,0.04932766050905953,0.08797655500443684,-0.0017015461493214104,0.03599412051492077,-0.0242865208039654,-0.027077474316038942,0.04724186099960434
NPY,-0.1323662332312414,-0.07683872691801341,0.10424660627308507,0.0009016658712506047,-0.1308884518609754,0.0711746059962989,-0.021175577432163546,0.09172669860438286,-0.17809607935284688,-0.05245598822215221,0.08882176859732153,0.08423529739823916,-0.04321363467912048,0.02088152924190598,-0.1124433867715827,-0.053382515853995595,-0.0022808666657870773,0.0014538335172363792
DPP6,-0.23079360686696376,-0.11487496897542178,0.0643084637461243,0.08002461696254955,0.03402646175255801,-0.02702178272645391,0.03648978853354415,-0.02603191055393397,-0.018637464998496743,-0.06157302667189457,0.04077780576430501,0.069798396100961,0.016185018835398437,0.030969628233048774,-0.000840640970364578,0.04828225531002429,0.013075962808037897,0.0505846378361121
UGT2B7,-0.07336911408019915,0.22031138667422168,-0.08881355833024765,0.0676056449560154,0.06426064115762298,-0.0337893629403463,-0.04468597808226492,0.11682947521728287,0.02304575638446353,-0.02042398564218675,3.970467149321439e-05,0.04725019550893038,0.039521136711296256,0.0487338467673936,0.018173429537262243,0.0007483505127482964,0.00047634480478963724,-0.00022505720215408435
PRAP1,0.03624919404192472,0.23880555763192318,-0.06479624452546243,0.16408644041023876,-0.03891199893846631,-0.02257469145023109,-0.018951423011844066,0.0004390489096662648,-0.0009092012023292999,-0.05828831402977627,-0.025265940014479987,0.05411945928202417,0.06429377520162341,-0.06870375269555747,0.07337312824111128,-0.06316650200722197,0.023621546356228283,0.002664166860021567
PRSS3,0.051051863994535554,0.00012321431349345878,6.124017223125629e-05,0.24960478856303095,-0.07408027531678227,-0.08917867785636603,-5.7562929582918184e-05,-0.12108260870962367,-0.019340363988011512,-0.09893695978971956,0.05940463183008995,0.0547811776355348,-0.04012953403073427,0.023681053689747242,-0.0331611980014293,-0.017318702608206334,0.006046493361947649,0.002778208983404248
PCSK9,0.17406030385320392,0.04022193530129392,-0.11087339215948419,0.17721294268377258,-0.026948193895654914,0.014364984286080408,0.017578286549405842,-0.08422369053428899,0.003391691867183125,-0.010607242072519096,0.03449567311841021,-0.0026228515428756752,0.06591396737932381,-0.14051443914327824,-0.0008074851585297668,0.010931713495809384,-0.02059354960165172,-0.03180846099325527
PROM1,0.01568317266379369,0.06722197911374513,0.17516084132930224,0.10697103859003698,0.01016420570186473,-0.10390729982603517,-0.03712086401975503,0.09061553397138036,0.11508883443222719,0.010167831379756055,-0.018709198437218556,-0.010556764849152427,0.15557421076979655,-0.04548323817096986,-0.0030132065823088774,0.08253271111091001,0.05589152698015147,-0.051492510928677376
ACSM2B,-0.07067286862076477,0.18963100567690044,-0.1509138954855927,0.04180512866856752,0.06111483988729681,0.019113743149991175,-0.034192846578591035,0.12871243460136128,0.0157540163364506,0.01129387794887218,-0.03982162459264576,0.04366803063847398,-0.029507419093335548,-0.01828519926524538,0.0007280078107986994,-0.0582719703975353,0.00019404063458744905,0.019195669394360976
APOB,-0.02294197217083777,0.16714788295801694,-0.14168546978256996,0.0446872892682039,-0.005856583486389475,0.11488854510019451,0.04309466209795714,-0.050934545760317626,0.008910140842563707,-0.02553228649324513,-0.0487513172862606,0.057665025136550384,0.041069734932800146,3.5851192165062366e-05,-0.000273683254733337,0.00011199299229120017,0.01444660493380123,0.0005026831520498643
SACK1E,0.23438871113029658,-0.001708661650500572,0.09663666712361416,0.12124432598016067,-0.10614626819870597,-0.01661398868380907,0.012520102978512101,-6.47581136397344e-06,0.029476660638943546,0.08000640845066789,0.034274594741690444,-7.050572192948531e-05,-0.03701922111481269,-0.07826113409105234,0.00012332244148745075,0.045904010511202006,0.019625771451162,-0.0001748800773981841
ACSM2A,-0.0558307052047507,0.18408984820062194,-0.14514704100335535,0.021369706230159883,0.0625482674454387,4.931045768984398e-05,-0.03737796357533519,0.13916315586393058,0.002172511050331958,0.02631719848489923,-0.030686595245768607,0.051523469534310966,-0.02973566764448034,-0.0202338420669174,-0.0004842640909961436,-0.060943673645681956,-0.0017126901910165153,0.034084722210027237
ITIH2,-0.07231905851328319,0.11682497017991643,-0.08736013917778714,0.15537731332644666,-0.011308530968547482,0.17145363854424608,0.09279860900687696,-0.0005624531168645573,0.03725244536891386,-0.00017462961506903258,-0.02174903417467648,-0.019892800114633572,0.042302951857315294,0.018192669831485393,-0.026160043328063605,-0.017743219057445376,0.00012254188544176254,-0.015312555852566485
ADH1C,0.0994969445319238,0.13510356778824975,0.031032184767929738,0.13170098959467383,-0.09994330162255241,0.10743928033415921,0.039174465566057796,-0.020361474234327773,-0.05249913047967608,0.0013975702370049843,0.0495766160560638,-0.05882611177207516,0.021118170503216543,0.02625214441833924,0.10816374435245951,0.0959861997912154,0.023362029208725776,-0.03518084102008472
BPIFB1,0.10315962008089559,-0.013066002961602794,0.09877536150710496,0.07820525746118587,-0.00011670977005358134,0.03588028899454793,0.033213851545353744,0.02121085763247038,0.08286803458003857,0.12660102411613522,0.09743304457494138,-0.03675966690899506,-0.10658689285031286,0.0014872683133919271,0.05767960587207311,0.13207505308986867,0.044741582595009856,0.0011374832199451074
IGHGP,0.22772136922819916,-0.023503482313778565,0.07217714949614848,0.020676553592688402,0.18051651496047483,0.08431746525638553,-0.05135181675049591,-0.004066980148822472,-0.03841271203549106,4.601041286255223e-05,-0.02269699070761917,0.05742190445258788,0.009406080757005015,0.006949852752063581,-0.021698143252713017,-0.04876066205128529,0.042797811562199826,0.009474076745579011
INA,-0.13538822801994443,-0.14827489790761333,0.014016531156288035,0.10060566602001293,0.00021902944739392362,0.00027757934190927435,0.012589794179943848,-0.021739056752896585,-0.030220640662365253,0.0021942091565616945,0.12389565120381735,0.22378490290796357,0.1090258581005074,0.044716430305472905,0.06633035563823216,-0.057511378997257015,-0.0007560725925724177,-0.0008522536435554754
SERPINA5,-0.04237846823845061,0.14327554971281609,0.03459697726344114,0.03538203751376912,-0.029303195715867213,0.15758578767656367,-0.025289932642363067,0.018099116979422295,0.18065124681962863,-0.061395185046076856,0.10130860154348499,0.02450265825956652,0.06595904374618193,0.022363497936209994,-0.04825387874710904,0.1065764955628077,-0.0018962988542457482,-0.10027318286419856
WDR72,0.12351381994016548,0.07247444460603909,-0.11323569770925242,0.024069610150893362,0.0642687167716784,-0.09803603323671087,0.06808074703900233,0.039879957317775806,-0.005444969182149888,-0.06623108122440877,0.021430615647118883,0.08151048691995579,0.053601563626691474,-0.04005201126481642,0.15400414810146296,0.037594785809642865,-0.038950687328921686,-0.03903867140687785
IGLV3-21,0.2190490516756295,-0.03012161554450232,0.0931513868940277,0.06247881073556727,0.17975960694821186,0.07046902824175423,-0.04644462568068241,-0.013963376378809744,-0.034858220046579236,0.011588691797828218,-0.032151752562925816,0.030629228488432414,0.01063782790184611,2.1331827541686936e-05,-0.0006329880059964841,-0.0003025080815503431,-0.04613295024086466,-0.0036822325402287998
REG1A,0.04841174976310502,0.14642713662387677,0.05789588970345659,0.12599008264417885,-0.012008830869121002,-0.11639467196287026,-0.04425300865154541,-0.01702404760255496,0.02390395196695882,-0.08301106708719333,0.015007264112211934,-0.04315205247485801,-0.02562490355317093,0.06590080193853233,-0.015458937934511825,0.0859499873273723,-0.020529251505138704,0.03963695617456792
DEFB1,0.1183227110898382,0.10981536083863651,-0.13294641320679085,0.0653775387084264,0.0007340101609746123,-0.013116278562055543,-0.013526003450696076,0.1875205467836279,0.030116556542811652,-7.594577918713061e-05,0.02334962944252056,0.039343217750387245,0.05539226656948447,0.07100473141077285,-0.06384884693846342,0.09100417578016624,0.003901692570934589,-0.09315617895448383
AGT,-0.20428800027282354,0.14364265896344816,0.052561874754187075,0.1574877655338698,0.00939721638549588,0.062193584309425384,0.03159666774708117,0.07343433613408558,0.04779415907341102,-0.06931026052055936,-0.029562160751553632,-0.07329774830242441,-0.04488168907053652,0.01826751129662932,4.539032932310157e-05,-0.06265363222803855,0.013985740642905595,-0.02309386680271591
BHMT,-0.056205225694122146,0.19375802876749093,-0.13924573329819961,0.023171965637586507,0.06430885737689535,0.012295932392340633,-0.039199321490517115,0.11393308174410746,0.00017051805568828467,-5.093395370529185e-05,0.013801776314369523,0.08716971612017542,-0.0017404502006555913,0.05196119846204157,0.12257580812394166,-0.08216465633068994,-0.0006305982043482737,-0.00023666982008510302
MTND4P12,-0.02911278979769575,0.03351348038732102,-0.012822031957141553,-0.028515541135460044,0.00034503135775651266,0.011886709808198002,0.019647766989196146,0.04093908132314142,-3.633815626220367e-05,0.0010602544831128193,-0.0012236041587532355,0.07524699013243244,-0.015543163945742204,0.0061761594959269025,0.004857467647870195,-0.007339334741741655,-0.012743485873748038,-0.006940340454299346
SDR16C5,0.1931118998357814,-0.06616177427399614,-0.0003538397449866025,0.1170759821965877,-5.893979437002355e-05,-3.0476655183108878e-05,0.06537305231689412,-0.02457948231723268,0.10594163930490007,0.053257254114775804,0.059976035634622525,-0.03708964017842615,-0.12472060110504414,-0.07391955751821105,-0.06533862340895481,0.03271212992989749,-0.027964623550840405,0.03157238761917166
IGLL5,0.24354371205047182,-0.008135518240954265,0.10089492396611031,0.04619979569570964,0.17790392471123095,0.07140308050625628,-0.054814937139993074,-0.011038284622114458,-0.03701800768451939,-0.008969969471857948,-0.0263499794520241,0.03454061150045139,0.0059289358416218674,0.013897983621484694,-0.007778069133722295,-5.796480781567999e-06,0.04025437984486767,0.012202335452890617
CXCL14,0.12317195222450683,-0.044318679589028666,0.044378960804576775,0.0266426747200635,0.05617141059802888,-0.0992065753152766,-0.020509049623695857,0.15647252284599225,0.08819331384455481,-0.10398816593425016,-0.04543860371516223,-0.10030748889431737,-0.039189663784154345,-0.05329445643899761,0.026299991961938274,-0.06523322583820228,0.08399940084521051,0.036779631185298
KRT20,0.05190137066429442,0.06794762948738153,0.0486659606158777,0.07726070432235901,-0.06551845642075302,-0.0976481851034033,-0.009744599642874805,-0.1466083579096283,-0.0002564426946134431,-0.04006023455309496,-0.037791880266946486,0.055446281061190233,-0.014527768316230436,0.05890226822132083,0.12226170633603421,-0.09344143086039722,0.017143366773284863,0.00019278955869900073
UGT1A6,0.06934236568308325,0.09684845411031398,-0.1488000355046596,0.12638290800255406,0.039189716585233826,-0.0003129772457132014,-0.002015964821065157,0.11620509520217823,-0.011044187014879279,0.01990101181598699,0.02464932656743774,0.03958165291266381,-0.03662292211688623,0.03798608878440537,0.1875185518179656,-0.03391861213383322,-0.02755890991044226,-0.03692035791973598
NSG2,-0.2177882936408292,-0.11114585904023036,0.0729902880983459,0.11945748402135106,-0.0002495338377063513,-0.00018560168573390152,-0.002694991419800109,-0.00015154930208189472,0.026316553342430358,-0.02647648927884713,0.07153429218594984,0.1359659460470761,-0.07902421020064801,0.010064943286300178,-0.035952058993891076,-0.03593589053199852,0.00018868354771303366,0.04781697763704395
IGLV2-23,0.22853418500138195,-0.00991766213068942,0.11062533541841309,0.04363156127080402,0.18705548676446462,0.07821826673529327,-0.04744955797641533,1.1571127503048868e-05,-0.030151852605063822,-0.009549494523244963,-0.02774176028973346,0.04090735323919452,-0.011889188845350805,0.00012927036876205425,-0.00040767928489687707,0.000518656091483062,-0.018415570294959424,0.0002866132739224454
AQP5,0.073148934879891,-0.03181860083904617,0.10729796420952128,0.019697822652673818,0.037751799588177336,-0.04080483216144779,0.15057024987744203,-0.03265769637074831,0.04987979832993687,0.01488327032194091,0.11064953178877504,-0.00030729739305797484,0.11340494872959697,4.7571722735565476e-05,-0.048705991397321804,0.1950931410000458,0.10225925083681535,-0.01164824802423631
TTR,-0.01880414361397859,0.156904833927224,-0.07473500176932762,0.09612777135182346,-0.05942173238211528,0.16026555977366466,0.07893648167280944,-0.024591691304757437,-0.03020400161010521,-0.06202998256605218,0.044142890733022556,0.026843501336104244,0.06558005161680434,0.06516316085990266,-0.005597196174320865,0.04637420340030351,-0.06567174975559309,-0.025071397098266147
ENSG00000281194,0.14410539802906117,-0.1377765093062211,-0.15347338221383375,0.06145674344930787,0.014458014757503726,0.001427930330903255,0.012459554747270405,0.04002289536888319,-0.0005161647891613633,0.0007930933425856364,0.02141313738178263,-0.010212034144317095,-0.002395744384102733,-0.0010887083520819017,-0.047374917557361,0.005452320092389118,-0.02525914938744564,0.01870749922195171
VTN,-0.10325836224912881,0.15990772933065728,-0.06964973515782653,0.10834091276525527,-0.009431755714247947,0.19840551644017024,0.047885304928507316,-0.06198838516061405,-0.0002613348489384115,-0.06036505037139311,0.11194678524118383,-0.008652000218401602,0.06540506292472131,0.07341844235116478,-0.0005029568231105586,0.002708342229106722,-0.06766110478846653,0.023291955844301895
FAM3D,0.1896095905381313,0.010848424369053034,0.10374810287922573,0.12048800163870854,-0.14578880617956233,-0.09661954331908218,0.024802661397658812,0.013524421518589706,-0.11667982652468777,-0.051319972923799924,-0.033061632787989605,-0.013348353033942304,-0.05434258852327478,0.023648777367938415,0.05400052802846265,0.0332500366307901,0.08507666347295999,-0.04455563370568055
